edge_id,source,target,sign,effect,pmid,inferred
E0839,DEWAX,Lateral_Root_Density,1,activation,32526869,False
E0840,VI,Lateral_Root_Density,-1,repression,25702099,False
E0841,ATNGR2,Lateral_Root_Density,1,activation,32130643,False
E0842,P-limiting condition,Lateral_Root_Density,1,activation,12011355,False
E0843,SMB,Lateral_Root_Density,1,activation,35336236,False
E0844,YUC9,Lateral_Root_Density,1,activation,23425284,False
E0845,M. hyalina,Lateral_Root_Density,-1,repression,30915043,False
E0846,WCS365,Lateral_Root_Density,1,activation,30401768,False
E0847,RLK7,Lateral_Root_Density,-1,repression,32278327,False
E0848,IAA13,Lateral_Root_Density,-1,repression,34037846,False
E0849,HSL,Lateral_Root_Density,1,activation,25628641,False
E0850,Hanseniaspora opunti,Lateral_Root_Density,1,activation,38294549,False
E0851,ABCG18,Lateral_Root_Density,1,activation,34669479,False
E0852,B. megaterium,Lateral_Root_Density,1,activation,34576868,False
E0853,PHL,Lateral_Root_Density,1,activation,30296049,False
E0854,Overexpression of Os,Lateral_Root_Density,1,activation,25925167,False
E0855,Defect in plastid fu,Lateral_Root_Density,1,activation,29367414,False
E0856,ATILP,Lateral_Root_Density,1,activation,10887093,False
E0857,BRON,Lateral_Root_Density,-1,repression,34615886,False
E0858,3-3-2 tetramines,Lateral_Root_Density,-1,repression,24672532,False
E0859,8-bromo-cGMP,Lateral_Root_Density,1,activation,24591051,False
E0860,AHP6,Lateral_Root_Density,1,activation,23457561,False
E0861,EXPANSINS,Lateral_Root_Density,1,activation,23872272,False
E0862,PENAC1,Lateral_Root_Density,1,activation,32266114,False
E0863,BIG,Lateral_Root_Density,1,activation,35743225,False
E0864,Higher order mutants,Lateral_Root_Density,1,activation,16227453,False
E0865,pteridic acids,Lateral_Root_Density,-1,repression,37968347,False
E0866,rhizobacteria n,Lateral_Root_Density,1,activation,32728116,False
E0867,MIR399B,Lateral_Root_Density,1,activation,26134148,False
E0868,MAX2,Lateral_Root_Density,-1,repression,23893171,False
E0869,AHL,Lateral_Root_Density,1,activation,36464707,False
E0870,Exogenous applicatio,Lateral_Root_Density,1,activation,31384947,False
E0871,CYP79A2,Lateral_Root_Density,1,activation,31808940,False
E0872,ATCTR1,Lateral_Root_Density,-1,repression,18363780,False
E0873,P. lurida,Lateral_Root_Density,1,activation,35867140,False
E0874,ATXTH19,Lateral_Root_Density,1,activation,36966228,False
E0875,high phosphate,Lateral_Root_Density,-1,repression,12148533,False
E0876,aspergimarins A-F,Lateral_Root_Density,-1,repression,31921029,False
E0877,CMTCP20,Lateral_Root_Density,1,activation,32326090,False
E0878,EMB30,Lateral_Root_Density,-1,repression,24453227,False
E0879,ANAC091,Lateral_Root_Density,1,activation,30930926,False
E0880,High C:N ratios,Lateral_Root_Density,-1,repression,17578866,False
E0881,Local activation of ,Lateral_Root_Density,1,activation,32133500,False
E0882,C10-HSL,Lateral_Root_Density,1,activation,35774826,False
E0883,CU50,Lateral_Root_Density,1,activation,34240430,False
E0884,rhizobacteria L,Lateral_Root_Density,1,activation,32728116,False
E0885,KT,Lateral_Root_Density,1,activation,31692640,False
E0886,K(+) shortage,Lateral_Root_Density,1,activation,27089248,False
E0887,APEM10,Lateral_Root_Density,-1,repression,19748917,False
E0888,StDRO1 expression,Lateral_Root_Density,1,activation,35665176,False
E0889,VC,Lateral_Root_Density,1,activation,30181923,False
E0890,MIR167A,Lateral_Root_Density,1,activation,37511608,False
E0891,COLD,Lateral_Root_Density,1,activation,30401880,False
E0892,NLS,Lateral_Root_Density,-1,repression,36711737,False
E0893,Low levels of exogen,Lateral_Root_Density,1,activation,35055009,False
E0894,LSH8,Lateral_Root_Density,1,activation,34638657,False
E0895,BARK1,Lateral_Root_Density,1,activation,23921992,False
E0896,3-3-5 tetramines,Lateral_Root_Density,-1,repression,24672532,False
E0897,TaNAC1 overexpressio,Lateral_Root_Density,1,activation,25774162,False
E0898,overexpression of Zm,Lateral_Root_Density,1,activation,22284711,False
E0899,higher stress levels,Lateral_Root_Density,-1,repression,11006306,False
E0900,UV,Lateral_Root_Density,-1,repression,31777974,False
E0901,GmNAC004 transgenic ,Lateral_Root_Density,1,activation,24465446,False
E0902,Compound 5,Lateral_Root_Density,-1,repression,31921029,False
E0903,NF-YA8,Lateral_Root_Density,1,activation,35285505,False
E0904,BURKHOLDERIA,Lateral_Root_Density,1,activation,27200001,False
E0905,HD2D,Lateral_Root_Density,1,activation,36125085,False
E0906,transgenic VHb A. th,Lateral_Root_Density,1,activation,26833353,False
E0907,NES,Lateral_Root_Density,-1,repression,36711737,False
E0908,YC7007,Lateral_Root_Density,1,activation,31998336,False
E0909,lack of nitrate,Lateral_Root_Density,1,activation,33716612,False
E0910,E-64 cysteine-protea,Lateral_Root_Density,1,activation,24754628,False
E0911,plant(s) expansin,Lateral_Root_Density,1,activation,38291044,False
E0912,short-term low light,Lateral_Root_Density,1,activation,34504003,False
E0913,Apoplastic acidifica,Lateral_Root_Density,1,activation,24723407,False
E0914,DC3000,Lateral_Root_Density,1,activation,32846118,False
E0915,cell expansion,Lateral_Root_Density,1,activation,32651188,False
E0916,increased accumulati,Lateral_Root_Density,1,activation,36142550,False
E0917,CGMP,Lateral_Root_Density,1,activation,23500713,False
E0918,ARAC4,Lateral_Root_Density,1,activation,28710770,False
E0919,IPyA Analogs,Lateral_Root_Density,-1,repression,35696560,False
E0920,C12,Lateral_Root_Density,1,activation,25628641,False
E0921,Wild-type A. thalian,Lateral_Root_Density,1,activation,30401768,False
E0922,CDC27B,Lateral_Root_Density,-1,repression,9425146,False
E0923,CaM-IQMs,Lateral_Root_Density,1,activation,35763576,False
E0924,NH₄⁺,Lateral_Root_Density,1,activation,33538226,False
E0925,PGMADS44,Lateral_Root_Density,1,activation,36780966,False
E0926,PPBO,Lateral_Root_Density,-1,repression,26402640,False
E0927,AMIGORBR,Lateral_Root_Density,1,activation,24302889,False
E0928,ATWRKY29,Lateral_Root_Density,-1,repression,36403487,False
E0929,phytochrome D,Lateral_Root_Density,-1,repression,31325959,False
E0930,L7,Lateral_Root_Density,1,activation,36853512,False
E0931,BES1,Lateral_Root_Density,1,activation,36247555,False
E0932,subtle defects,Lateral_Root_Density,1,activation,30944225,False
E0933,UGT76C2,Lateral_Root_Density,1,activation,33224159,False
E0934,Increasing number of,Lateral_Root_Density,-1,repression,28556372,False
E0935,treatment with radia,Lateral_Root_Density,1,activation,34975962,False
E0936,APO14,Lateral_Root_Density,1,activation,34446443,False
E0937,R. solanacearum infe,Lateral_Root_Density,1,activation,37515761,False
E0938,Cu treatment,Lateral_Root_Density,1,activation,34240430,False
E0939,Sequence of events,Lateral_Root_Density,1,activation,26163695,False
E0940,Mild nitrogen defici,Lateral_Root_Density,1,activation,31953391,False
E0941,PP5,Lateral_Root_Density,-1,repression,33372050,False
E0942,TIBA,Lateral_Root_Density,1,activation,34451648,False
E0943,GBETAGAMMA1,Lateral_Root_Density,-1,repression,17468261,False
E0944,TaPP2AbB-alpha,Lateral_Root_Density,1,activation,24709994,False
E0945,Constitutive GhNAC2 ,Lateral_Root_Density,1,activation,27113714,False
E0946,QTL,Lateral_Root_Density,1,activation,15678326,False
E0947,CLE16,Lateral_Root_Density,1,activation,35519820,False
E0948,Twenty four compound,Lateral_Root_Density,-1,repression,28265297,False
E0949,ARABIDILLO-1,Lateral_Root_Density,1,activation,16434475,False
E0950,KINETIN,Lateral_Root_Density,1,activation,22442413,False
E0951,salinity stress,Lateral_Root_Density,1,activation,37834024,False
E0952,100 mM salt stress,Lateral_Root_Density,1,activation,19783843,False
E0953,Co-cultivation of A.,Lateral_Root_Density,1,activation,25464336,False
E0954,CLE17,Lateral_Root_Density,1,activation,35519820,False
E0955,over-expression of m,Lateral_Root_Density,1,activation,33333760,False
E0956,GB03,Lateral_Root_Density,1,activation,36072504,False
E0957,yda1 mutants,Lateral_Root_Density,1,activation,24923680,False
E0958,ATHKT1,Lateral_Root_Density,-1,repression,29114015,False
E0959,YA8,Lateral_Root_Density,1,activation,36340418,False
E0960,Al toxicity,Lateral_Root_Density,1,activation,35163057,False
E0961,N-decanoyl-L-homoser,Lateral_Root_Density,1,activation,20107026,False
E0962,high concentrations ,Lateral_Root_Density,-1,repression,30563469,False
E0963,MIRMAN,Lateral_Root_Density,1,activation,37123825,False
E0964,Low Mg,Lateral_Root_Density,-1,repression,25763706,False
E0965,expressing stabilize,Lateral_Root_Density,1,activation,32582877,False
E0966,AtAucsia-1 mutation,Lateral_Root_Density,1,activation,22911780,False
E0967,0.1 μg ml-1 Tm,Lateral_Root_Density,1,activation,24558072,False
E0968,DKPS,Lateral_Root_Density,1,activation,34534338,False
E0969,root-bending respons,Lateral_Root_Density,1,activation,19794120,False
E0970,ASP,Lateral_Root_Density,1,activation,33176686,False
E0971,SHM1,Lateral_Root_Density,1,activation,36071967,False
E0972,naxillin-resistant m,Lateral_Root_Density,-1,repression,22885787,False
E0973,CK2,Lateral_Root_Density,1,activation,18363781,False
E0974,SORTIN2,Lateral_Root_Density,1,activation,22848095,False
E0975,nac056 gene(s) mutat,Lateral_Root_Density,1,activation,35263337,False
E0976,SPK1,Lateral_Root_Density,1,activation,22683260,False
E0977,SLS,Lateral_Root_Density,-1,repression,24470466,False
E0978,Fermentation extract,Lateral_Root_Density,1,activation,34947033,False
E0979,ATMYB29,Lateral_Root_Density,1,activation,32526869,False
E0980,RNA,Lateral_Root_Density,1,activation,15548735,False
E0981,chloroplast defects,Lateral_Root_Density,-1,repression,36142550,False
E0982,CKRC1,Lateral_Root_Density,1,activation,37745999,False
E0983,MS,Lateral_Root_Density,1,activation,34804090,False
E0984,alpha-ketoglutarate,Lateral_Root_Density,1,activation,37142569,False
E0985,SPA1,Lateral_Root_Density,1,activation,23646119,False
E0986,MCLE26PN12A,Lateral_Root_Density,-1,repression,26188203,False
E0987,Spliceostatin C,Lateral_Root_Density,-1,repression,36714729,False
E0988,TDP3,Lateral_Root_Density,-1,repression,37216519,False
E0989,G3A,Lateral_Root_Density,1,activation,32267901,False
E0990,OxPtNA9 lines,Lateral_Root_Density,1,activation,30050546,False
E0991,Burkholderia phytofi,Lateral_Root_Density,1,activation,36365381,False
E0992,rhizobacteria K,Lateral_Root_Density,1,activation,32728116,False
E0993,H2S,Lateral_Root_Density,1,activation,33778005,False
E0994,Perturbations to pho,Lateral_Root_Density,-1,repression,33721893,False
E0995,PR-1-LIKE,Lateral_Root_Density,-1,repression,32032352,False
E0996,Overexpressing KoPIP,Lateral_Root_Density,1,activation,37508905,False
E0997,Application of retin,Lateral_Root_Density,1,activation,34446443,False
E0998,EE,Lateral_Root_Density,1,activation,29234347,False
E0999,ELF4,Lateral_Root_Density,1,activation,32284549,False
E1000,PHT1,Lateral_Root_Density,1,activation,34436123,False
E1001,CASL1,Lateral_Root_Density,1,activation,35422835,False
E1002,Pi starvation respon,Lateral_Root_Density,1,activation,27208277,False
E1003,ALF1,Lateral_Root_Density,1,activation,7657165,False
E1004,PsJN inoculation,Lateral_Root_Density,1,activation,36365381,False
E1005,dark growth,Lateral_Root_Density,-1,repression,9847111,False
E1006,ATCOL3,Lateral_Root_Density,1,activation,16339850,False
E1007,Over-expression of Z,Lateral_Root_Density,1,activation,23171309,False
E1008,G-protein complexes,Lateral_Root_Density,-1,repression,20862254,False
E1009,mechanical manipulat,Lateral_Root_Density,1,activation,20976043,False
E1010,K2SIO3,Lateral_Root_Density,1,activation,37578972,False
E1011,mycosubtilin homolog,Lateral_Root_Density,1,activation,36815011,False
E1012,TRP,Lateral_Root_Density,1,activation,19458116,False
E1013,prr579 mutant,Lateral_Root_Density,-1,repression,30892623,False
E1014,Fe-dependent inhibit,Lateral_Root_Density,1,activation,25624148,False
E1015,MIZ1,Lateral_Root_Density,1,activation,21940997,False
E1016,Azospirillum brasile,Lateral_Root_Density,1,activation,24796562,False
E1017,AHK,Lateral_Root_Density,1,activation,24023250,False
E1018,StDRO1 overexpressio,Lateral_Root_Density,1,activation,35665176,False
E1019,xylem-pole pericycle,Lateral_Root_Density,1,activation,32699170,False
E1020,ISOLATES,Lateral_Root_Density,1,activation,29558512,False
E1021,"benzeneacetic acid, ",Lateral_Root_Density,1,activation,34603274,False
E1022,PRR579,Lateral_Root_Density,-1,repression,30892623,False
E1023,GaJAZ5-expressing li,Lateral_Root_Density,1,activation,27640194,False
E1024,AT-HSFB4,Lateral_Root_Density,1,activation,34659316,False
E1025,CYC3,Lateral_Root_Density,1,activation,35043967,False
E1026,IBR3,Lateral_Root_Density,-1,repression,33631795,False
E1027,extracellular metabo,Lateral_Root_Density,1,activation,36135758,False
E1028,Pseudomonas oryzihab,Lateral_Root_Density,1,activation,36001048,False
E1029,LRD5,Lateral_Root_Density,1,activation,24619997,False
E1030,Overexpression of Pp,Lateral_Root_Density,1,activation,33383385,False
E1031,PSEUDOMONAS,Lateral_Root_Density,1,activation,27200001,False
E1032,CLEL,Lateral_Root_Density,1,activation,22307643,False
E1033,Overexpression of Pe,Lateral_Root_Density,1,activation,28445829,False
E1034,FAB1C,Lateral_Root_Density,1,activation,37934824,False
E1035,Gbeta subunit,Lateral_Root_Density,-1,repression,20862254,False
E1036,phosphate deprivatio,Lateral_Root_Density,1,activation,25136063,False
E1037,PPP,Lateral_Root_Density,1,activation,34567045,False
E1038,overexpression of Dc,Lateral_Root_Density,-1,repression,35812932,False
E1039,ATS4,Lateral_Root_Density,1,activation,28377589,False
E1040,"abp1-8, abp1-9, and ",Lateral_Root_Density,-1,repression,25392478,False
E1041,BETA CA2,Lateral_Root_Density,1,activation,36726665,False
E1042,CNUC9,Lateral_Root_Density,1,activation,36466674,False
E1043,shy2 (short hypocoty,Lateral_Root_Density,-1,repression,33600444,False
E1044,TET1,Lateral_Root_Density,-1,repression,10887093,False
E1045,Inoculation A. thali,Lateral_Root_Density,1,activation,37827044,False
E1046,s-HlMyb3,Lateral_Root_Density,1,activation,17708645,False
E1047,OF,Lateral_Root_Density,-1,repression,31327740,False
E1048,W. muralis,Lateral_Root_Density,1,activation,35935216,False
E1049,XYLEMIN,Lateral_Root_Density,1,activation,26879262,False
E1050,MCLE26PP9A,Lateral_Root_Density,-1,repression,26188203,False
E1051,Ag NPs,Lateral_Root_Density,-1,repression,35806668,False
E1052,repeated rounds of c,Lateral_Root_Density,1,activation,24218326,False
E1053,KAI2,Lateral_Root_Density,1,activation,35313031,False
E1054,NORSPERMINE,Lateral_Root_Density,-1,repression,24672532,False
E1055,TCTP,Lateral_Root_Density,-1,repression,19060111,False
E1056,PARP,Lateral_Root_Density,1,activation,28263025,False
E1057,Overexpression of Sl,Lateral_Root_Density,1,activation,35067299,False
E1058,Multiwall carbon nan,Lateral_Root_Density,1,activation,29107903,False
E1059,NRT1,Lateral_Root_Density,-1,repression,33580260,False
E1060,GBETAGAMMA2,Lateral_Root_Density,-1,repression,17468261,False
E1061,PLY8,Lateral_Root_Density,1,activation,30004422,False
E1062,ICK,Lateral_Root_Density,-1,repression,34201141,False
E1063,Spcdc25 expression,Lateral_Root_Density,1,activation,31213651,False
E1064,"2,4-D-Glu",Lateral_Root_Density,1,activation,27434212,False
E1065,SUGAR,Lateral_Root_Density,1,activation,27610112,False
E1066,NACL,Lateral_Root_Density,-1,repression,34079040,False
E1067,root(s) pruning,Lateral_Root_Density,1,activation,34194448,False
E1068,ATGLR3.2,Lateral_Root_Density,1,activation,31632419,False
E1069,Low levels of tunica,Lateral_Root_Density,1,activation,24558072,False
E1070,polyethylene glycol,Lateral_Root_Density,1,activation,29954869,False
E1071,JBRS159,Lateral_Root_Density,1,activation,37578972,False
E1072,AIR3,Lateral_Root_Density,1,activation,35602943,False
E1073,ATMKK7,Lateral_Root_Density,1,activation,27618482,False
E1074,SARBP1,Lateral_Root_Density,1,activation,37836244,False
E1075,Salinity of soil,Lateral_Root_Density,1,activation,33333760,False
E1076,nutrient foraging pr,Lateral_Root_Density,1,activation,31953391,False
E1077,collapse of root(s) ,Lateral_Root_Density,1,activation,11641228,False
E1078,EGRIAA20,Lateral_Root_Density,1,activation,35563457,False
E1079,P20,Lateral_Root_Density,-1,repression,28596610,False
E1080,AHR1,Lateral_Root_Density,1,activation,22442413,False
E1081,PCIB,Lateral_Root_Density,-1,repression,14526108,False
E1082,ALX8,Lateral_Root_Density,1,activation,21304819,False
E1083,MHPP,Lateral_Root_Density,1,activation,27217493,False
E1084,overexpression of Mi,Lateral_Root_Density,1,activation,37123825,False
E1085,MG,Lateral_Root_Density,1,activation,37512818,False
E1086,MAGNESIUM,Lateral_Root_Density,1,activation,30206317,False
E1087,Zn deficiency (0 μM;,Lateral_Root_Density,1,activation,23590825,False
E1088,BENDING,Lateral_Root_Density,1,activation,26712828,False
E1089,DELAY,Lateral_Root_Density,1,activation,28344224,False
E1090,ASPR1,Lateral_Root_Density,-1,repression,30778561,False
E1091,ATC3H12,Lateral_Root_Density,1,activation,35236848,False
E1092,NPC5,Lateral_Root_Density,1,activation,33510773,False
E1093,KARRIKINS,Lateral_Root_Density,-1,repression,31888087,False
E1094,IN,Lateral_Root_Density,-1,repression,24852366,False
E1095,hrb mutants,Lateral_Root_Density,-1,repression,30821050,False
E1096,Five chromatin remod,Lateral_Root_Density,1,activation,33744928,False
E1097,folic acid supplemen,Lateral_Root_Density,1,activation,28969797,False
E1098,GLV,Lateral_Root_Density,1,activation,26163695,False
E1099,CYP75B1,Lateral_Root_Density,-1,repression,33839683,False
E1100,MCLE26PP4A,Lateral_Root_Density,-1,repression,26188203,False
E1101,meristematic pericyc,Lateral_Root_Density,1,activation,25324849,False
E1102,low light intensity,Lateral_Root_Density,-1,repression,34975962,False
E1103,EWE2,Lateral_Root_Density,1,activation,33113878,False
E1104,AUR3,Lateral_Root_Density,-1,repression,31698719,False
E1105,ATCYP38,Lateral_Root_Density,1,activation,33721893,False
E1106,L-Glutamine,Lateral_Root_Density,-1,repression,20007686,False
E1107,E2Fa,Lateral_Root_Density,1,activation,27014591,False
E1108,Many types of cell w,Lateral_Root_Density,1,activation,24619997,False
E1109,single metal exposur,Lateral_Root_Density,1,activation,34240430,False
E1110,High nitrate supply,Lateral_Root_Density,-1,repression,12148533,False
E1111,BACTERIUM,Lateral_Root_Density,1,activation,34792622,False
E1112,mko2 mutation,Lateral_Root_Density,-1,repression,24635769,False
E1113,Cu 25 muM + Zn 20 mu,Lateral_Root_Density,-1,repression,35448456,False
E1114,overexpression of Sc,Lateral_Root_Density,1,activation,35463447,False
E1115,AHLS,Lateral_Root_Density,1,activation,18657054,False
E1116,CUP1,Lateral_Root_Density,1,activation,36497146,False
E1117,"2,4-D",Lateral_Root_Density,1,activation,33176686,False
E1118,CTD,Lateral_Root_Density,1,activation,29573374,False
E1119,CHL1,Lateral_Root_Density,1,activation,11487691,False
E1120,HY3,Lateral_Root_Density,1,activation,28587227,False
E1121,GSTU,Lateral_Root_Density,1,activation,34599589,False
E1122,ATUVR8,Lateral_Root_Density,-1,repression,31777974,False
E1123,Excess Fe exposure,Lateral_Root_Density,1,activation,34541125,False
E1124,PLR,Lateral_Root_Density,1,activation,35196372,False
E1125,SCF,Lateral_Root_Density,1,activation,36726665,False
E1126,low-pH stresses,Lateral_Root_Density,1,activation,37676526,False
E1127,founder cell divisio,Lateral_Root_Density,1,activation,33725093,False
E1128,nitrogen deficiency,Lateral_Root_Density,1,activation,32398320,False
E1129,Sulfur Deficiency,Lateral_Root_Density,1,activation,31003469,False
E1130,ATMCM2,Lateral_Root_Density,1,activation,19650778,False
E1131,III,Lateral_Root_Density,1,activation,34267202,False
E1132,LZR216,Lateral_Root_Density,1,activation,25700982,False
E1133,interference with cl,Lateral_Root_Density,1,activation,21551390,False
E1134,PHEWOX13B,Lateral_Root_Density,-1,repression,37554343,False
E1135,ATTAR2,Lateral_Root_Density,1,activation,31731735,False
E1136,Nitrogen concentrati,Lateral_Root_Density,-1,repression,35748759,False
E1137,THEANINE,Lateral_Root_Density,-1,repression,36778187,False
E1138,ABCB28,Lateral_Root_Density,1,activation,38202315,False
E1139,88 molecules,Lateral_Root_Density,1,activation,22885787,False
E1140,BT1,Lateral_Root_Density,1,activation,28025145,False
E1141,preventing miR169def,Lateral_Root_Density,1,activation,24533947,False
E1142,FLS1,Lateral_Root_Density,1,activation,33839683,False
E1143,Over-expression of G,Lateral_Root_Density,1,activation,21707801,False
E1144,Overexpression of Gb,Lateral_Root_Density,1,activation,22890372,False
E1145,1 μg ml-1 Tm,Lateral_Root_Density,-1,repression,24558072,False
E1146,NCS,Lateral_Root_Density,-1,repression,22204558,False
E1147,NOA,Lateral_Root_Density,-1,repression,18440929,False
E1148,Direct damage to sho,Lateral_Root_Density,-1,repression,17316074,False
E1149,-Fe stress,Lateral_Root_Density,1,activation,27014280,False
E1150,High sucrose to nitr,Lateral_Root_Density,-1,repression,11706172,False
E1151,ZEATIN,Lateral_Root_Density,-1,repression,18836138,False
E1152,KATANIN1,Lateral_Root_Density,1,activation,32582258,False
E1153,DPS1,Lateral_Root_Density,-1,repression,28861101,False
E1154,CLEL 6,Lateral_Root_Density,1,activation,26163695,False
E1155,RHG1,Lateral_Root_Density,1,activation,30933667,False
E1156,S2LB,Lateral_Root_Density,1,activation,31113491,False
E1157,ATCUL4,Lateral_Root_Density,1,activation,16792691,False
E1158,CDEF1,Lateral_Root_Density,1,activation,32670311,False
E1159,KDR,Lateral_Root_Density,1,activation,29114256,False
E1160,higher temperature c,Lateral_Root_Density,1,activation,34135347,False
E1161,DHE,Lateral_Root_Density,-1,repression,33839683,False
E1162,sulfate deprivation,Lateral_Root_Density,1,activation,11967096,False
E1163,SPLS,Lateral_Root_Density,-1,repression,27541584,False
E1164,CsUGT84J2-overexpres,Lateral_Root_Density,1,activation,37350798,False
E1165,PIPL3,Lateral_Root_Density,-1,repression,32278327,False
E1166,High Mg,Lateral_Root_Density,-1,repression,25763706,False
E1167,CAMALEXIN,clubroot development,-1,repression,27679580,False
E1168,LTP,clubroot development,-1,repression,27135222,False
E1169,JA,clubroot development,-1,repression,27679580,False
E1170,SA,clubroot development,-1,repression,27679580,False
