source,source_type,target,target_type,effect,edge_type,confidence,mechanism,doi,paper_title,authors,year,journal,evidence_sentence,verification,species_validated
SPL9,GENE,BRC1,GENE,,,,,,,,,,SPL9 and SPL15 bind to the BRC1 promoter and inhibit shoot branching by upregulating BRC1 expression.,,
SMXL6,GENE,SPL9,GENE,,,,,,,,,,"SMXL6/7/8, three key repressors of the strigolactone (SL) signaling pathway, directly interact with SPL9 and SPL15 and suppress their transcriptional activation of BRC1, a key repressor of branching, thus promoting branching.",,
FHY3,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"Previous studies reported that fhy3 loss-of-function has reduced lateral branching28, indicating that FHY3 is a positive regulator of branching.",,
Strigolactones,HORMONE,Shoot_Branching,PHENOTYPE,,,,,,,,,,Strigolactones (SLs) are carotenoid-derived plant hormones that control shoot branching and communications between host plants and symbiotic fungi or root parasitic plants.,,
AtCXE15,GENE,Strigolactones,HORMONE,,,,,,,,,,"Here, we report that the Arabidopsis carboxylesterase 15 (AtCXE15) and its orthologues function as efficient hydrolases of SLs.",,
AtCXE15,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,We show that overexpression of AtCXE15 promotes shoot branching by dampening SL-inhibited axillary bud outgrowth.,,
BRC1,GENE,Bud_Outgrowth,PHENOTYPE,,,,,,,,,,"leading to expression of downstream transcription factor genes, such as BRANCHED1(BRC1) (refs. 20–23), to inhibit axillary bud outgrowth and thus shoot branching.",,
Strigolactones,HORMONE,BRC1,GENE,,,,,,,,,,"leading to expression of downstream transcription factor genes, such as BRANCHED1(BRC1) (refs. 20–23), to inhibit axillary bud outgrowth and thus shoot branching.",,
AtCXE15,GENE,BRC1,GENE,,,,,,,,,,"As expected, similar to those observed in the SL biosynthetic mutant atmax4-1 and signalling mutant atmax2-1, the transcript level of AtMAX3 was significantly upregulated whereas the AtBRC1 was remarkably downregulated in the axillary buds of AtCXE15-OE plants (Fig. 2a).",,
Strigolactone,HORMONE,Shoot_Branching,PHENOTYPE,,,,,,,,,,Strigolactones (SL) are plant hormones that play a vital role in the control of plant branching,,
D14,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"MAX2/D3, Arabidopsis MAX2 and DWARF14 (AtD14) in Arabidopsis, their orthologues in rice (D3 and OsD14) and other species, are essential signalling components to regulate the SL-repressed plant branching.",,
MAX2,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"MAX2/D3, Arabidopsis MAX2 and DWARF14 (AtD14) in Arabidopsis, their orthologues in rice (D3 and OsD14) and other species, are essential signalling components to regulate the SL-repressed plant branching.",,
D14,GENE,MAX2,GENE,,,,,,,,,,"MAX2/D3 encodes an F-box protein, which interacts with D14 in a SL-dependent manner",,
D14,GENE,MAX2,GENE,,,,,,,,,,"AtD14 undergoes an open-to-closed state transition to trigger strigolactone signalling, and demonstrate that strigolactone is hydrolysed into a covalently linked intermediate molecule (CLIM) to initiate a conformational change of AtD14 to facilitate interaction with D3.",,
MAX2,GENE,SMXL6,GENE,,,,,,,,,,"MAX2/D3 encodes an F-box protein, which interacts with D14 in a SL-dependent manner and recruits various repressors (such as rice D53 and Arabidopsis SMXL6/7/8) for 26S proteasome-mediated degradation",,
source_type,GENE,target_type,GENE,,,,,,,,,,"The D14–D3/MAX2 complex, D14–D53/SMXLs complex, D3/MAX2 protein, particularly, D14 protein, have been previously proposed to be involved in SL perception.",,
Strigolactones,HORMONE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"Recent studies with branching mutants in several plant species have demonstrated that SLs, a specific group of terpenoid lactones, are the long-sought branching-repressing hormones, whose function are highly conserved in both monocots and dicots5,6.",,
D53,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"Our combined genetic and biochemical data reveal that D53 acts as a repressor of the SL signalling pathway, whose hormone-induced degradation represents a key molecular link between SL perception and responses.",,
Strigolactones,HORMONE,D53,GENE,,,,,,,,,,Here we show that DWARF 53 (D53) acts as a repressor of SL signalling and that SLs induce its degradation.,,
D14,GENE,D53,GENE,,,,,,,,,,"We demonstrate that, in a D14- and D3-dependent manner, SLs induce D53 degradation by the proteasome and abrogate its activity in promoting axillary bud outgrowth.",,
D3,GENE,D53,GENE,,,,,,,,,,"We demonstrate that, in a D14- and D3-dependent manner, SLs induce D53 degradation by the proteasome and abrogate its activity in promoting axillary bud outgrowth.",,
FC1,GENE,Bud_Outgrowth,PHENOTYPE,,,,,,,,,,"In addition, expression of an inhibitor of axillary bud outgrowth, FINE CULM 1 (FC1)32, which is orthologous to the maize TEOSINTE BRANCHED1 (TB1)33 and the Arabidopsis BRANCHED 1 (BRC1)34, was also similarly downregulated in the d53, d14 and d27 mutants",,
MAX1,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"Among these, auxin, moving down the plant in the main stem, in- directly inhibits axillary bud outgrowth, and an as yet un- defined hormone, the synthesis of which in Arabidopsis requires MAX1, MAX3, and MAX4, moves up the plant and also inhibits shoot branching.",,
MAX3,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"Among these, auxin, moving down the plant in the main stem, in- directly inhibits axillary bud outgrowth, and an as yet un- defined hormone, the synthesis of which in Arabidopsis requires MAX1, MAX3, and MAX4, moves up the plant and also inhibits shoot branching.",,
 poziro,GENE,Shoot_Branching,GENE,,,,,,,,,,"Among these, auxin the synthesis of which in Arabidopsis requires MAX1, MAX3, and MAX4, moves up the plant and also inhibits shoot branching.",,
Auxin,HORMONE,Bud_Outgrowth,PHENOTYPE,,,,,,,,,,"Among these, auxin, moving down the plant in the main stem, in- directly inhibits axillary bud outgrowth",,
MAX_Pathway,GENE,PIN1,GENE,,,,,,,,,,We have shown that the MAX pathway of Arabidopsis regulates auxin transport capacity in the stem by regulating abundance of PIN auxin efflux facilitator proteins.,,
PIN1,GENE,Auxin_Transport,PROCESS,,,,,,,,,,"This correlates with increased PIN1 accumulation and increased expression of the PIN1 gene, as well as several other PINs.",,
Auxin_Transport,PROCESS,Shoot_Branching,PHENOTYPE,,,,,,,,,,Our results demonstrate that the shoot-branching phenotype of the max mutants is caused by increased auxin transport,,
Strigolactone,HORMONE,Shoot_Branching,PHENOTYPE,,,,,,,,,,leading to the hypothesis that SLs function as negative regulators of shoot branching.,,
BRC1,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"In this context the BRANCHED1 (BRC1) TCP-domain transcription factor has been implicated as a transcriptional target of SL, since brc1-2 mutants have increased SL-resistant shoot branching (Aguilar-Martinez et al., 2007), and SL can upregulate BRC1 expression in pea (Braun et al., 2012).",,
PIN1,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"The d14-1 pin1-613, max1-1 pin1-613, max2-1 pin1-613 and max3-9 pin1-613 double mutants all have dramatically reduced shoot branching (Fig. 7C)",,
SMXL6,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"In terms of shoot branching, 35S:SMXL6Δpl-YFP confers similar phenotypes to those seen in d14-1 and max2-1, if somewhat less extreme (ANOVA, Tukey HSD test, n=10-12, P<0.05) (Fig. 5C,E)",,
D14,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,We conclude that D14-dependent signalling is fully responsible for SL effects on shoot branching.,,
MAX2,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"We show that all the assessed effects of SL in Arabidopsis shoots are mediated through MAX2 and D14, and not the D14 homologues KAI2 or DLK2.",,
Auxin,HORMONE,Cytokinin,HORMONE,,,,,,,,,,"Auxin reduces the supply of the stimulatory hormone cytokinin (CK) to axillary buds through suppressing CK content in stems and this concept is widespread and observed across diverse plants (Nordström et al., 2004; Tanaka et al., 2006; Liu et al., 2011b; Su et al., 2011).",,
Cytokinin,HORMONE,Bud_Outgrowth,PHENOTYPE,,,,,,,,,,Application of CK directly on axillary buds triggers their outgrowth,,
Strigolactone,HORMONE,Bud_Outgrowth,PHENOTYPE,,,,,,,,,,"while application of SL represses their outgrowth (Gomez-Roldan et al., 2008; Brewer et al., 2009; Dun et al., 2012; Tan et al., 2019).",,
Sucrose,METABOLITE,Cytokinin,HORMONE,,,,,,,,,,"In experiments examining bud growth in vitro, sucrose treatment increased CK levels in nodal stems of rose (Rosa hybrida) and dark-grown stems of potato (Solanum tuberosum) and promoted bud outgrowth (Barbier et al., 2015; Salam et al., 2021).",,
Strigolactone,HORMONE,Cytokinin,HORMONE,,,,,,,,,,"GR24 treatment on rms5 buds not only significantly increased CK catabolism by promoting the gene expression of CKXs (CKX3, CKX5, and CKX7), but also strongly inhibited CK biosynthesis by inhibiting the expression of the two IPT genes and five of the LOG genes (Figure 4C).",,
Auxin,HORMONE,Gibberellin,HORMONE,,,,,,,,,,This indicates that auxin in buds may induce GA biosynthesis thus prompting sustained bud growth.,,
Gibberellin,HORMONE,Bud_Outgrowth,PHENOTYPE,,,,,,,,,,"Consistent with a role of GA in sustained bud growth, GA promoted growth of axillary buds released by decapitation or CK at 3 and 5 days after treatment, respectively (Figure 5, A and B).",,
BRC1,GENE,Bud_Outgrowth,PHENOTYPE,,,,,,,,,,"Expression of BRC1 is correlated with bud inhibition (Braun et al., 2012; Dun et al., 2012, 2013; Seale et al., 2017; Kerr et al., 2020)",,
MAX1,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"Arabidopsis (Arabidopsis thaliana) MORE AXILLARY GROWTH (MAX) mutants show increased branching and reduced stature relative to wild-type plants, and analogous phenotypes have been identi’ed in pea (Pisum sativum; RAMOSUS [RMS]), petunia (Petunia hybrida; DECREASED APICAL DOMINANCE [DAD]), and rice (Oryza sativa; DWARF [D] or HIGH TILLERING DWARF) mutants.",,
MAX2,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"The excessive-branching phenotypes associated with mutations in all of these genes can be rescued by exogenous application of SL, while mutants in the two remaining genes in the pathway are SL insensitive.",,
MAX3,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"Arabidopsis (Arabidopsis thaliana) MORE AXILLARY GROWTH (MAX) mutants show increased branching and reduced stature relative to wild-type plants, and analogous phenotypes have been identi’ed in pea (Pisum sativum; RAMOSUS [RMS]), petunia (Petunia hybrida; DECREASED APICAL DOMINANCE [DAD]), and rice (Oryza sativa; DWARF [D] or HIGH TILLERING DWARF) mutants.",,
MAX4,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"Arabidopsis (Arabidopsis thaliana) MORE AXILLARY GROWTH (MAX) mutants show increased branching and reduced stature relative to wild-type plants, and analogous phenotypes have been identi’ed in pea (Pisum sativum; RAMOSUSUS [RMS]), petunia (Petunia hybrida; DECREASED APICAL DOMINANCE [DAD]), and rice (Oryza sativa; DWARF [D] or HIGH TILLERING DWARF) mutants.",,
Strigolactones,HORMONE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"The excessive-branching phenotypes associated with mutations in all of these genes can be rescued by exogenous application of SL, while mutants in the two remaining genes in the pathway are SL insensitive.",,
Strigolactones,HORMONE,Shoot_Branching,PHENOTYPE,,,,,,,,,,SLs have since been shown to affect shoot branching and many other traits2–4.,,
RMS3,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,confirming that the wild-type RMS3 gene is involved in SL signaling13.,,
MAX2,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,MAX2 is likely the substrate recognition subunit of a complex involved in proteasome-mediated proteolysis.,,
D14,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"SL receptors (rice D14, Arabidopsis thaliana (At)D14, and petunia DECREASED APICAL DOMINANCE (DAD2) (Petunia hybrida)) belong to the α/β-fold hydrolase superfamily",,
GR24,METABOLITE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"Whereas the synthetic SL (±)-GR24 inhibited branching in the SL-deficient rms1-10 biosynthetic mutant (Psccd8), (±)-GR24 treatment did not inhibit branching in the five rms3 lines (Supplementary Fig. 1e),",,
GC242,METABOLITE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"In Arabidopsis, 1 µM (±)-GC242 repressed shoot branching of the SL-deficient mutant max4-1 as well as (±)-GR24 (Fig. 2d).",,
PhCCD7,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,The results presented here indicate that mutation of either CCD7 or CCD8 in petunia results in both the loss of an inhibitor of branching and an increase in a promoter of branching.,,
PhCCD8,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,The results presented here indicate that mutation of either CCD7 or CCD8 in petunia results in both the loss of an inhibitor of branching and an increase in a promoter of branching.,,
Strigolactones,HORMONE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"Strigolactones have recently been identified as signaling molecules that inhibit axillary branch outgrowth in plants (Gomez-Roldan et al., 2008; Umehara et al., 2008).",,
Auxin,HORMONE,PhCCD7,GENE,,,,,,,,,,"The expression of CCD7 and CCD8 has been shown to be up-regulated in the stem when the scion of the plant has increased branching (Johnson et al., 2006; Simons et al., 2007; Hayward et al., 2009; this work) and in response to auxin in pea, Arabidopsis, and rice (Johnson et al., 2006; Zou et al., 2006; Arite et al., 2007; Hayward et al., 2009).",,
Auxin,HORMONE,PhCCD8,GENE,,,,,,,,,,"The expression of CCD7 and CCD8 has been shown to be up-regulated in the stem when the scion of the plant has increased branching (Johnson et al., 2006; Simons et al., 2007; Hayward et al., 2009; this work) and in response to auxin in pea, Arabidopsis, and rice (Johnson et al., 2006; Zou et al., 2006; Arite et अल, 2007; Hayward et al., 2009).",,
Strigolactone,HORMONE,OsCKX9,GENE,,,,,,,,,,"We found that OsCKX9, a CK catabolism gene, was significantly induced by rac-GR24 within 1 h (Fig. 1A and SI Appendix, Fig. S1), indicating that OsCKX9 might be a primary SL-responsive gene.",,
OsCKX9,GENE,Cytokinin,HORMONE,,,,,,,,,,OsCKX9 encodes a nuclear/cytosolic dual-localized CK catabolic enzyme.,,
Cytokinin,HORMONE,OsRR5,GENE,,,,,,,,,,"We first examined the expression levels of these five type-A OsRRs in the shoot bases of rice seedlings treated with 6-BA and found that OsRR1, OsRR2, OsRR5, and OsRR6 were strongly induced by CK (SI Appendix, Fig. S6), but transcripts for OsRR3 were undetectable.",,
Strigolactone,HORMONE,OsRR5,GENE,,,,,,,,,,"Moreover, we identified the CK-inducible rice type-A response regulator OsRR5 as the secondary SL-responsive gene, whose expression is significantly repressed after 4 h of GR24 treatment in the wild type but not in osckx9.",,
D53,GENE,OsCKX9,GENE,,,,,,,,,,"In response to rac-GR24, D53, the repressor of the SL signaling pathway, is degraded in minutes, leading to rapid transcriptional activation of the CK catabolism gene OsCKX9 within 1 h",,
OsCKX9,GENE,Tillering,PHENOTYPE,,,,,,,,,,Both the CRISPR/Cas9-generated OsCKX9 mutants and OsCKX9-overexpressing transgenic plants showed significant increases in tiller number,,
Tre6P,METABOLITE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"The resulting plants initiated rosette branches more slowly than wild-type plants and ended up with fewer branches, indicating that shoot branching is dependent on Tre6P in the buds",,
BRC1,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"Auxin is produced at the shoot tip and transported towards the roots. For many decades, this polar auxin stream was thought to be a key factor in suppressing axillary bud outgrowth, acting via strigolactones and antagonized by cytokinins, which regulate expression of the BRANCHED1 (BRC1) branching repressor",,
Tre6P,METABOLITE,target_type,PROTEIN_COMPLEX,,,,,,,,,,"In contrast, connections between Tre6P and SnRK1 have been more extensively studied. This topic has been recently re-viewed (9), so here we highlight only some key points. Several of the Arabidopsis class II TPS proteins are potential targets for phosphorylation by SnRK1 (43, 48) (Figure 1), but the impact of this on Tre6P metabolism and function in vivo, if any, is not yet understood. Suppression of SnRK1 in developing pea (Pisum sativum) seeds led to developmental stage–dependent changes in expression of the class I TPS gene (PsTPS1), down-regulation of class II TPS genes (PsTPS5 and PsTPS9), and increased levels of sucrose and Tre6P in the seeds (85). More is known about Tre6P-SnRK1 interactions in the opposite sense, i.e., the impact of Tre6P on SnRK1. It was shown that Tre6P can inhibit SnRK1 in developing Ara- bidopsis tissues, with inhibition being dependent on a heat-labile factor that is present in young, but not older, leaves (118).",,
FT,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"The enhanced branching phenotypes in plants with TPS overexpression in the vasculature were shown to be dependent on FT, which can move to axillary buds, as well as the SAM, to control the floral transition in the axillary bud meristem and growth of the bud into a new shoot",,
 ,METABOLITE,Shoot_Branching,GENE,,,,,,,,,,"Axillary bud outgrowth is also triggered by the exogenous supply of su- crose in pea, Arabidopsis, and rose (Rosa hybrida) stem explants (11, 13, 37, 70)",,
Tre6P,METABOLITE,FT,GENE,,,,,,,,,,Tre6P promotes flowering by regulating expression of FT in phloem companion cells in the leaf vasculature and via interaction with components of the age-dependent pathway in the shoot apical meristem.,,
BRC1,GENE,HB21,GENE,,,,,,,,,,"BRANCHED1 (BRC1) binds to and positively regulates the transcription of three related Homeodomain leucine zipper protein (HD-ZIP)-encoding genes: HOMEOBOX PROTEIN 21 (HB21), HOMEOBOX PROTEIN 40 (HB40), and HOMEOBOX PROTEIN 53 (HB53).",,
BRC1,GENE,HB40,GENE,,,,,,,,,,"BRANCHED1 (BRC1) binds to and positively regulates the transcription of three related Homeodomain leucine zipper protein (HD-ZIP)-encoding genes: HOMEOBOX PROTEIN 21 (HB21), HOMEOBOX PROTEIN 40 (HB40), and HOMEOBOX PROTEIN 53 (HB53).",,
BRC1,GENE,HB53,GENE,,,,,,,,,,"BRANCHED1 (BRC1) binds to and positively regulates the transcription of three related Homeodomain leucine zipper protein (HD-ZIP)-encoding genes: HOMEOBOX PROTEIN 21 (HB21), HOMEOBOX PROTEIN 40 (HB40), and HOMEOBOX PROTEIN 53 (HB53).",,
BRC1,GENE,NCED3,GENE,,,,,,,,,,"Induction of BRC1, HB21, HB40, or HB53 caused a 31-, 48-, nine-, and 31-fold increase, respectively, in NCED3 mRNA levels.",,
HB21,GENE,NCED3,GENE,,,,,,,,,,"Induction of BRC1, HB21, HB40, or HB53 caused a 31-, 48-, nine-, and 31-fold increase, respectively, in NCED3 mRNA levels.",,
HB40,GENE,NCED3,GENE,,,,,,,,,,"Induction of BRC1, HB21, HB40, or HB53 caused a 31-, 48-, nine-, and 31-fold increase, respectively, in NCED3 mRNA levels.",,
BRC1,GENE,Bud_Dormancy,PHENOTYPE,,,,,,,,,,"In Arabidopsis thaliana, the class II TEOSINTE BRANCHED1, CYCLOIDEA, PCF (TCP) gene BRANCHED1 (BRC1) functions inside axillary buds (1) to prevent constitutive branch outgrowth, and it mediates bud dormancy induced by FR-rich light or apical dominance.",,
Abscisic_Acid,HORMONE,Bud_Outgrowth,PHENOTYPE,,,,,,,,,,"Indeed, ABA accumulation is required for bud growth suppression in wild-type plants: plants bearing mutations in genes involved in ABA synthesis [9-CIS-EPOXYCAROTENOID DIOXYGENASE3 (NCED3) and ABA DEFICIENT2 (ABA2)] display enhanced bud outgrowth (4, 6).",,
PHYB,GENE,SbTB1,GENE,,,,,,,,,,"We hypothesize that active phyB (Pfr) suppresses the expression of the SbTB1 gene, thereby inducing bud outgrowth, whereas environmental conditions that inactivate phyB allow increased expression of SbTB1, thereby suppressing bud outgrowth.",,
SbTB1,GENE,Bud_Outgrowth,PHENOTYPE,,,,,,,,,,"The TB1 gene encodes a putative basic helix-loop-helix transcription factor that is involved in suppressing bud outgrowth (Doebley et al., 1997; Hubbard et al., 2002).",,
PHYB,GENE,Bud_Outgrowth,PHENOTYPE,,,,,,,,,,"We hypothesize that active phyB (Pfr) suppresses the expression of the SbTB1 gene, thereby inducing bud outgrowth",,
Far_Red_Light,ENVIRONMENT,Bud_Outgrowth,PHENOTYPE,,,,,,,,,,"Supplemental FR light treatment of wild-type seedlings, started at 7 DAP, inhibited the outgrowth of buds in the first leaf axil of all treated seedlings.",,
Far_Red_Light,ENVIRONMENT,SbTB1,GENE,,,,,,,,,,The mRNA abundance of SbTB1 was 2.8-fold higher in the FR-treated seedlings compared to the control at 9 DAP (Fig. 11B).,,
Auxin,HORMONE,SbDRM1,GENE,,,,,,,,,,"Since auxin represses PsDRM1 in pea (Stafstrom, 2000), the suppression of SbDRM1 mRNA accumulation by light suggests that similar dormancy mechanisms are induced by both auxin and light.",,
S1-bZIPs,GENE,Apical_Growth_Dominance,PHENOTYPE,,,,,,,,,,"Making use of locally inducible gain-­of-­function as well as single and higher-­order loss-­of-­function approaches of the sugar-­responsive S1-­basic-­leucine-­zipper (S1-­bZIP) transcription factors, we disclosed their largely redundant function in establishing apical growth dominance.",,
S1-bZIPs,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"In contrast to wild-­type (WT) plants, which showed a marked dominance of apical shoot and root growth, we observed a clear promotion of lateral organ growth at the expense of apical organs in higher-­order mutants of S1-­bZIPs, suggesting their importance for establishing apical dominance.",,
S1-bZIPs,GENE,SWEET15,GENE,,,,,,,,,,"Applying protoplast transactivation assays (PTAs), we validated the transactivation properties of S1-­bZIPs on the highly responsive SWEET15 promoter (Fig. 4H) and pinpointed two cognate bZIP cis-­elements (Gbox-­related elements, GREs) as critical for promoter transactivation (Fig. 4I).",,
S1-bZIPs,GENE,GAT1_2.1,GENE,,,,,,,,,,"Making use of PTAs (Fig. 4 L and M), transcript analysis by qRT-­PCR (Fig. 4 J and K), ATACseq (37), and DAPseq (36) datasets (SI Appendix, Fig. S4 A–H) identified the recently described glutaminase GAT1_2.1 (14) as a direct target of S1-­bZIPs.",,
GAT1_2.1,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"In line with previous reports (14, 15), we also observed a substantial increase in shoot branching of the gat1_2.1 mutant (Fig. 5 C and D).",,
SWEET15,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"While we observed no increase in shoot branching between WT plants and an unrelated (clade II) sweet8 mutant (SI Appendix, Fig. S5A), mutants in clade III sweets such as sweet15 (Fig. 5 A and B), sweet10 and sweet13 (SI Appendix, Fig. S5 B and C) showed moderate branching phenotypes, while sweet14 mutations had only a very mild effect (SI Appendix, Fig. S5C).",,
CLAMT,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"Taken together, our results demonstrate a signiﬁcant role of CLAMT in the shoot branching inhibition pathway in Arabidopsis.",,
MeCLA,METABOLITE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"These results suggest that MeCLA is a biologically active hormone in the shoot branching inhibition pathway in Arabidopsis, and that the methylation of CLA is a critical step to convert a biologically inactive precursor to an active hormone molecule.",,
CLAMT,GENE,MeCLA,METABOLITE,,,,,,,,,,"we found that the cell lysate expressing At4g36470 efﬁciently catalyzed CLA methylation using SAM as a methyl donor (Fig. 2 and SI Appendix, Fig. S2).",,
MAX1,GENE,CLA,METABOLITE,,,,,,,,,,"A cytochrome P450, MORE AXILLARY GROWTH1 (MAX1), in Arabidopsis catalyzes a three-step oxidation of the C-19 of CL to yield a carboxylated analog, carlactonoic acid (CLA) (10) (Fig. 1),",,
LBO,GENE,MeCLA,METABOLITE,,,,,,,,,,LBO also catalyzed demethylation of MeCLA to produce CLA (14) (Fig. 1).,,
MeCLA,METABOLITE,AtD14,PROTEIN_COMPLEX,,,,,,,,,,"neither CL nor CLA could physically interact with Arabidopsis DWARF14 (AtD14), in vitro, while MeCLA could, suggesting that the methylation step of CLA is critical to convert a biologically inactive precursor to a bioactive compound in the shoot branching inhibition pathway.",,
DAD1,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,Three independent DAD loci controlling branching in petunia have been identified and mutations in any of these loci result in plants with an increase in basal axillary branches and a decrease in height,,
DAD2,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,Three independent DAD loci controlling branching in petunia have been identified and mutations in any of these loci result in plants with an increase in basal axillary branches and a decrease in height,,
DAD3,GENE,Shoot_branching,PHENOTYPE,,,,,,,,,,Three independent DAD loci controlling branching in petunia have been identified and mutations in any of these loci result in plants with an increase in basal axillary branches and a decrease in height,,
DAD1,GENE,DAD2,GENE,,,,,,,,,,"This result, together with the observation that the dad1-1 and dad3 mutants cannot be reverted by grafting to each other, suggests that the DAD1 and DAD3 genes act in the same pathway, but not in a simple stepwise fashion.",,
DAD3,GENE,DAD2,GENE,,,,,,,,,,Double-mutant analysis indicates that the DAD2 gene acts in the same pathway as the DAD1 and DAD3 genes because the dad1-1dad2-1 and dad2-1dad3 double mutants are indistinguishable from the dad2-1 mutant.,,
Strigolactones,HORMONE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"The most widely characterized role of SL in plant development is in the inhibition of shoot branching (Dun et al., 2009a; Domagalska and Leyser, 2011).",,
Auxin,HORMONE,D27,GENE,,,,,,,,,,"D27 expression showed similar trends to that of MAX3 and MAX4 across these treatments, although, as above, the magnitude of the response was less (Fig. 6C).",,
BRC1,GENE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"The TCP transcription factor FC1/PsBRC1 acts as a negative regulator of shoot branching and as an integrator of multiple pathways (Aguilar-Martinez et al., 2007; see below).",,
Auxin,HORMONE,Shoot_Branching,PHENOTYPE,,,,,,,,,,In the classical Thimann and Skoog (1933) experiment it was demonstrated that auxin applied on the decapitated stump of Vicia faba was able to inhibit this outgrowth and auxin was the first hormone suggested to play a key role in the apical dominance process.,,
Cytokinins,HORMONE,Shoot_Branching,PHENOTYPE,,,,,,,,,,"A role for CKs in bud outgrowth emerged decades ago when direct CK applications onto dormant buds promoted bud outgrowth (Wickson and Thimann, 1958; Sachs and Thimann, 1967).",,
miR156,REGULATORY_RNA,Shoot_Branching,PHENOTYPE,,,,,,,,,,"Overexpression of miR156b brought about a marked bushy phenotype with increased numbers of rosette leaves in Arabidopsis (Schwab et al., 2005; Wei et al., 2012).",,
Sucrose,METABOLITE,Shoot_Branching,PHENOTYPE,,,,,,,,,,artificially increased sucrose levels promoted bud outgrowth in non-decapitated plants.,,
