network,edge_id,source,target,sign,confidence,in_model,n_papers,dois
Merged Arabidopsis,ME483,Warm_Temperature,FT,1,MEDIUM,True,1,10.1104/pp.19.00652
Merged Arabidopsis,ME484,Warm_Temperature,PIF4,1,MEDIUM,True,1,10.3390/ijms19103196
Merged Arabidopsis,ME485,Warm_Temperature,SVP,-1,MEDIUM,True,1,10.3390/ijms19103196
Merged Arabidopsis,ME486,YUC10,Auxin,1,MEDIUM,True,1,10.7554/eLife.20542
Merged Arabidopsis,ME487,YUC11,Auxin,1,MEDIUM,True,1,10.7554/eLife.20542
Merged Arabidopsis,ME488,YUC4,Auxin,1,MEDIUM,True,1,10.1101/cshperspect.a039933
Merged Arabidopsis,ME489,YUC8,Auxin,1,MEDIUM,True,1,10.1038/s41467-022-32585-6
Merged Arabidopsis,ME490,YUC_TAA,Auxin,1,MEDIUM,True,1,10.3389/fpls.2019.00914
Merged Arabidopsis,ME491,ZTL,CO,-1,MEDIUM,True,1,10.1073/pnas.1415375111
Merged Arabidopsis,ME492,lncCOOLAIR,FLC,-1,MEDIUM,True,1,10.1038/nature08328
Merged Arabidopsis,ME493,miR156,SPL9,-1,MEDIUM,True,12,10.1016/j.cell.2009.06.031; 10.1105/tpc.112.101014; 10.3389/fpls.2022.887232; 10.3389/fpls.2022.889045; 10.7554/eLife.00260; authors; claim; doi; evidence_sentence; journal; title; year
Merged Arabidopsis,ME494,miR156,miR172,-1,MEDIUM,True,1,10.1016/j.cell.2009.06.014
Merged Arabidopsis,ME495,miR172,AP2,-1,MEDIUM,True,3,10.1007/s00497-009-0116-1; 10.1105/tpc.112.101014; 10.3390/genes11030319
Merged Arabidopsis,ME496,miR172,AP2_TOE,-1,MEDIUM,True,1,10.1105/tpc.016238
Merged Arabidopsis,ME497,miR396,GRF,-1,MEDIUM,True,1,10.5483/BMBRep.2019.52.4.051
Merged Arabidopsis,ME498,AHK,ARR1,1,HIGH,True,1,10.1104/pp.104.039131
Merged Arabidopsis,ME499,EIN3,FLC,-1,HIGH,True,1,10.1093/plphys/kiad131
Merged Arabidopsis,ME500,Auxin,LBD,1,HIGH,True,1,10.1105/tpc.107.052787
Merged Arabidopsis,ME501,Auxin,Lateral_Root_Density,1,HIGH,True,1,10.1242/dev.086363
Merged Arabidopsis,ME502,BZR1,BZR_BES,1,HIGH,True,1,10.1146/annurev-arplant-050213-040027
Merged Arabidopsis,ME503,BIN2,Plant_Height,-1,HIGH,True,1,10.1105/tpc.010319
Merged Arabidopsis,ME504,PHYB,BRC1,-1,HIGH,True,1,10.1073/pnas.1302759110
