test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,comparison_baseline,phenotype_node,expected_direction,expected_magnitude,doi,paper_title,authors,year,journal,evidence_sentence,verification,evidence_quality,species,notes
LR_T134,bri1,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,BR signaling via BRI1 receptor,,,,bri1 KO
LR_T135,PAX,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,BRX and PAX coordinately act at rootward membrane of PPSE cells to inhibit PIN1-dependent auxin efflux,,,,PAX kinase not in network
LR_T136,BRX,knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,BRX and PAX act as molecular rheostat to control timing of PPSE differentiation,,,,BRX membrane protein not in network
LR_T137,mir393 OE,overexpression,,,,WT,Lateral_Root_Density,decreased,,,,,,,AFB3 is repressed by miR393 ; miR393 OE suppresses auxin signalling,,,,miR393 targets TIR1/AFB transcripts -> TIR1 KD
LR_T138,Bending_48h,environmental,,,,WT,Lateral_Root_Density,increased,,,,,,,mechanical deformation leads to local increases of auxin activity stimulates LR initiation,,,,48-h root bending induces local auxin maxima via PIN3 repolarisation -> PIN gm=2.0 surrogate
LR_T139,Drought,drought_stress,,,,WT,Lateral_Root_Density,decreased,,,,,,,LR organogenesis suppressed in airy microenvironments,,,,drought stress activates ABA biosynthesis -> ABA exogenous=1.0 surrogate
LR_T140,Fe_patch,treatment,,,,WT,Lateral_Root_Density,increased,,,,,,,Localized iron supply promotes LR elongation via altering AUX1-mediated auxin distribution,,,,Fe-patch local response not modelled
LR_T141,cle3,knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,cle mutants showed outgrowth of lateral root primordia under N-deficient conditions,,,,"cle3 single KO under low N -> CLE composite single-paralog; low-N condition Low_Nitrate exogenous=1 [iter1 LR refinement: gm: {'CLE': 0.997} -> {CLE: 0.5}, exo: {Low_Nitrate: 1.0}] [iter2 LR refinement: gm: {'CLE': 0.5} -> {'CLE': 0.5}; exo: {'Low_Nitrate': 1.0} -> {}]"
LR_T142,clv1,knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,clv1 mutants showed progressive outgrowth of lateral root primordia into lateral roots under N-deficient conditions,,,,clv1 KO under low N
LR_T143,CLE3,overexpression,,,,WT,Lateral_Root_Density,decreased,,,,,,,"emerged lateral roots at stage VIII was dramatically decreased by overexpression of CLE1, -2, -3, -4, and -7",,,,CLE3 OE -> CLE composite OE
LR_T144,wox11 wox12,double_knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,rooting time of wox11-2 wox12-1 was more strongly delayed ... mutant explants produced fewer roots than did the wild-type,,,,wox11 wox12 double -> WOX12 maps to WOX11 paralog; double gm=0
LR_T145,ein3 eil1,double_knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,Mutations that block ethylene responses enhance root formation,,,,ein3 eil1 double are the main ethylene-response TFs downstream of EIN2; encoded as EIN2 gm=0 because EIN3/EIL1 are not separate nodes
LR_T146,wei2,loss_of_function,,,,WT,Lateral_Root_Density,decreased,,,,,,,wei2-1 and wei7-4 mutants display root-specific ethylene insensitivity ... loss-of-function mutations in these genes prevent ethylene-mediated auxin increase,,,,wei2 (ASA1) under ACC; wei2 reduces Trp->IAA precursor pool. Encoded as TAA1 partial KD + ethylene supply
LR_T147,bzr1-1D,gain_of_function,,,,WT,Lateral_Root_Density,increased,,,,,,,bzr1-1D increased LR number by 13-233% across N conditions,,,,bzr1-1D dominant gof -> BZR composite hyper-active; gm=2.0
LR_T148,bes1-D,gain_of_function,,,,WT,Lateral_Root_Density,increased,,,,,,,bes1-D exhibited significantly higher LR density,,,,bes1-D (BZR2-D) dominant gof -> BZR composite hyper-active
LR_T149,EBR_treatment,exogenous_treatment,,,,WT,Lateral_Root_Density,increased,,,,,,,EBR at 0.05 nM increased LR number by 28% and total LR length by 50% under mild N deficiency,,,,"EBR (epi-brassinolide) under mild N-deficiency -> BR + low-N dual supply [iter2 LR refinement: gm: {} -> {}; exo: {'Brassinosteroid': 1.0, 'Low_Nitrate': 1.0} -> {'Brassinosteroid': 1.0}]"
LR_T150,arr1 arr10 arr12,triple_knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,"arr1,10,12 triple mutant is significantly less sensitive to cytokinin ... showed almost complete insensitivity to cytokinin",,,,arr1 arr10 arr12 triple -> full type-B ARR composite KO
LR_T151,arr10 arr12,double_knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,ARR10 and ARR12 redundantly play an important role in the cytokinin signaling in roots,,,,arr10 arr12 double -> partial type-B ARR composite loss
LR_T152,lbd16 lbd18 lbd29,triple_knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,LBD16 and other ASL proteins redundantly regulate the establishment of asymmetry in LR founder cells; triple mutants show strong LR reduction,,,,lbd16 lbd18 lbd29 triple -> all three main LR LBDs lost -> LBD composite gm=0
LR_T153,tir1 afb1 afb2 afb3 afb4 afb5,quintuple_knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,higher-order TIR1/AFB mutants display near-complete auxin insensitivity and dramatically reduced lateral root formation,,,,tir1 afb1-5 sextuple -> complete TIR1/AFB loss
LR_T154,pin2 pin3 pin7,triple_knockout,,,,WT,Lateral_Root_Density,decreased,,,,,,,"polar auxin transport mutants show altered branching patterns, with closely grouped, fused, or fewer LRP/LRs; triple pin mutants exacerbate the phenotype",,,,pin2 pin3 pin7 triple -> substantial PIN composite loss (~3 of ~8 PINs)
LR_T155,abi5,knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,inhibitory effect of nitrate on root growth was significantly reduced in abi4 and abi5 mutants,,,,"abi5 single KO under high-N; abi5 maps to ABI4_5 composite (gm=0.5 partial), Low_Nitrate gm=0 marks high-N"
LR_T156,Low_Nitrate,environmental,,,,WT,Lateral_Root_Density,decreased,,,,,,,signaling module composed of N-responsive CLE peptides and CLV1 receptor plays a crucial role in regulating expansion of the root system under N-deficient conditions,,,,systemic low-N environment -> Low_Nitrate supply
LR_T157,pid,knockout,,,,WT,Lateral_Root_Density,increased,,,,,,,analysis of lateral root stages revealed an increased number of first-stage primordia in PIN3 phosphorylation mutant variants,,,,PID kinase (PIN polarity regulator) not in network
LR_T158,WT,control,,,,WT,Lateral_Root_Density,unchanged,,,,,,,Untreated wild-type Col-0 baseline used as reference for all perturbation comparisons.,,,,WT negative control: no perturbation; expected LR density = baseline.
PH_T001,miR156,overexpression,,,,WT,Plant_Height,increased,slight,,,,,,35S::MIR156A: LD flowering: 35.4 +/- 0.3 days vs Col 27.8 +/- 0.3 days (+7.6 days delay); juvenile leaves 26.4 +/- 0.5 vs Col 5.0 +/- 0.2 (+21.4 leaves),,,Arabidopsis thaliana,
PH_T002,SPL9,double_knockout,,,,WT,Plant_Height,increased,moderate,,,,,,Inflorescence height was measured between the rosette and the first flower; double mutant showed significantly reduced height (6.9 cm vs 12.1 cm in wild-type); double mutant produced approximately six extra rosette leaves compared to wild-type (19.5 vs 13.1 leaves); bolted and flowered somewhat later than wild-type,,,Arabidopsis thaliana,
PH_T003,SPL2,quintuple_knockout,,,,WT,Plant_Height,increased,strong,,,,,,"spl2/9/11/13/15 in LD: days to flower 33.0 +/- 0.3 vs Col 27.8 +/- 0.3 (+5.2 days); LFY, AP1, FUL, SOC1 transcripts all reduced approximately 50%",,,Arabidopsis thaliana,SPL2 is a miR156 target; network SPL9 represents SPL family effects.
PH_T004,SPL9,overexpression,,,,WT,Plant_Height,decreased,slight,,,,,,"pSPL9::rSPL9 accelerated the expression of all adult-specific leaf traits, producing leaves with an elongated leaf blade, serrated leaf margin, and abaxial trichomes; increased miR172 levels >4-fold",,,Arabidopsis thaliana,
PH_T005,TOE1,double_knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,toe1-2 toe2-1 double mutant: 6.0 rosette leaves vs wild-type 11.4 (significantly earlier than single mutants); The early-flowering phenotype of toe1-2 toe2-1 is consistent with a model in which miR172 causes early flowering by downregulating several AP2-like floral repressors,,,Arabidopsis thaliana,TOE1 is one of AP2/TOE1/TOE2/SMZ in composite AP2_TOE.
PH_T006,miR172,overexpression,,,,WT,Plant_Height,decreased,slight,,,,,,35S-EAT (miR172 OE): 2.0 rosette leaves at flowering; EAT-D flowers extremely early with 3.1 rosette leaves vs wild-type 11.4; miR172 overexpression caused early flowering phenotype,,,Arabidopsis thaliana,
PH_T007,FCA,knockout,,,,WT,Plant_Height,increased,slight,,,,,,late flowering fca-1 mutant plants show delayed floral transition compared to wild-type; FCA functions in parallel to the vernalization pathway to down-regulate RNA levels of the floral repressor FLC,,,Arabidopsis thaliana,FCA in AUT_SYN composite (FCA/FPA/FLD/FVE/LD/FY/LDL1 autonomous pathway).
PH_T008,FPA,knockout,,,,WT,Plant_Height,increased,slight,,,,,,fpa-2 mutant: 17.8 +/- 1.4 rosette leaves in long days vs wild-type 7.2 +/- 0.6; mutations in FPA result in extremely delayed flowering,,,Arabidopsis thaliana,FPA in AUT_SYN composite.
PH_T009,FLD,knockout,,,,WT,Plant_Height,increased,slight,,,,,,FLD contains an amine oxidase domain and is a homolog of the human H3K4me demethylase LSD1; FLD demethylates H3K4me2 at the FLC gene body; most mutants for above genes are recessive and showed late-flowering phenotype under both long- and short-day conditions,,,Arabidopsis thaliana,FLD in AUT_SYN composite.
PH_T010,FVE,knockout,,,,WT,Plant_Height,increased,slight,,,,,,"In the fve mutants, the FLC chromatin was enriched in acetylated histones H3 and H4, indicating FVE is required for histone deacetylation at FLC chromatin; late-flowering phenotype of acg1 was complemented by FVE overexpression",,,Arabidopsis thaliana,FVE in AUT_SYN composite.
PH_T011,FY,knockdown,,,,WT,Plant_Height,increased,slight,,,,,,fy-5 caused a 90% increase in FLC transcript and delayed flowering,,,Arabidopsis thaliana,FY in AUT_SYN composite.
PH_T012,TOE1,overexpression,,,,WT,Plant_Height,increased,slight,,,,,,Transgenic 35S-TOE1 plants flowered much later than wild-type plants with average 28.6 rosette leaves; toe1-1D activation-tagged line showed late flowering with 22.5 rosette leaves vs 11.4 wild-type,,,Arabidopsis thaliana,TOE1 is one of AP2/TOE1/TOE2/SMZ in composite AP2_TOE.
PH_T013,SMZ,overexpression,,,,WT,Plant_Height,increased,slight,,,,,,smz-D (LD): 45.1 +/- 1.7 leaves vs WT 15.5 +/- 0.6; 35S::rSMZ plants remained vegetative throughout their life,,,Arabidopsis thaliana,SMZ in AP2_TOE composite.
PH_T014,TOE1,triple_knockout,,,,WT,Plant_Height,decreased,strong,,,,,,"toe1 toe2 smz snz quadruple mutant: 7.7 +/- 0.7 leaves, flowers significantly earlier (p<0.001), confirming redundant repression of flowering by AP2-like genes",,,Arabidopsis thaliana,TOE1 is one of AP2/TOE1/TOE2/SMZ in composite AP2_TOE.
PH_T015,,exogenous_treatment,,,,WT,Plant_Height,decreased,slight,,,,,,"Exogenous sucrose significantly accelerates abaxial trichome production in wild-type plants; sugar treatment reduced pri-MIR156A and pri-MIR156C abundance and mature miR156 levels, while SPL9 and SPL15 transcripts were markedly increased",,,Arabidopsis thaliana,Perturbation entry had empty gene field; evidence describes Sucrose treatment.
PH_T016,LDL1,knockout,,,,WT,Plant_Height,increased,slight,,,,,,ldl1 mutants flowered later than wild-type Columbia (Col) in long days; FLC was upregulated in ldl1 and ldl1 ldl2 mutants,,,Arabidopsis thaliana,
PH_T017,LDL1,double_knockout,,,,WT,Plant_Height,increased,moderate,,,,,,"ldl1-2 ldl2 double mutant flowered later than ldl1 single mutant; FLD, LDL1, and LDL2 act in partial redundancy to repress FLC expression",,,Arabidopsis thaliana,
PH_T018,FCA,overexpression,,,,WT,Plant_Height,decreased,slight,,,,,,The presence of the FCA-gamma transgene overcomes FRI epistasis and plants flower earlier (21.8 +/- 0.3 leaves in FRI control vs 13.5 +/- 0.3 leaves with transgene),,,Arabidopsis thaliana,FCA in AUT_SYN composite (FCA/FPA/FLD/FVE/LD/FY/LDL1 autonomous pathway).
PH_T019,miR172,knockout,,,,WT,Plant_Height,increased,strong,,,,,,mir172abcde plants flowered much later than Col-0; mir172abd and mir172abcde plants initially flowering from axillary shoots when grown under short photoperiods (approximately 91% of 77 plants); FT mRNA levels were between 27% and 31% of Col-0 levels in mir172abcde quintuple mutants,,,Arabidopsis thaliana,
PH_T020,SPL9,triple_knockout,,,,WT,Plant_Height,increased,strong,,,,,,spl9/13/15 in SD: 31.5 +/- 0.8 juvenile leaves vs Col 7.0 +/- 0.2; 59.8 +/- 1.1 rosette leaves vs Col 42.7 +/- 0.7; spl9/13/15 produced 16-24 more juvenile leaves and 6-17 more rosette leaves than Col,,,Arabidopsis thaliana,
PH_T021,CPS,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,"ga1, ga2 and ga3 single mutants (defective in CPS, KS and KO, respectively) are extreme dwarfs with much reduced hypocotyl and root lengths and small rosette leaves",,,Arabidopsis thaliana,CPS is the most upstream GA biosynthesis enzyme (ent-CDP synthase; ga1 mutant); effect proxied via GA20OX KO.
PH_T022,KS,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,"ga1, ga2 and ga3 single mutants ... are extreme dwarfs",,,Arabidopsis thaliana,KS (ent-kaurene synthase; ga2 mutant); proxied via GA20OX KO.
PH_T023,KO,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,ga3 single mutant ... is extreme dwarf,,,Arabidopsis thaliana,KO (ent-kaurene oxidase; ga3 mutant); proxied via GA20OX KO.
PH_T024,GA20ox1,knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,GA20ox1 plays a more prominent role in elongation of internodes and stamen filaments,,,Arabidopsis thaliana,GA20ox1 in GA20OX composite (GA20ox1/2/3).
PH_T025,GA20ox1,overexpression,,,,WT,Plant_Height,increased,moderate,,,,,,35S::GA20ox1 transgenic Arabidopsis shows increased plant height and shoot fresh weight,,,Arabidopsis thaliana,GA20ox1 in GA20OX composite (GA20ox1/2/3).
PH_T026,GA3ox1,knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,GA3ox1 is expressed throughout all stages of plant development,,,Arabidopsis thaliana,GA3ox1 in GA3OX composite (GA3ox1/2).
PH_T027,GA3ox1,double_knockout,,,,WT,Plant_Height,decreased,strong,,,,,,the double homozygous mutant ga3ox1 ga3ox2 fail to germinate in the dark,,,Arabidopsis thaliana,GA3ox1 in GA3OX composite (GA3ox1/2).
PH_T028,GA2ox,overexpression,,,,WT,Plant_Height,decreased,strong,,,,,,GA2ox overexpression lines show late flowering and dwarf phenotypes,,,Arabidopsis thaliana,GA2ox in GA2OX composite (GA2ox1/2).
PH_T029,GID1A,triple_knockout,,,,WT,Plant_Height,decreased,strong,,,,,,"The triple mutant gid1a gid1b gid1c in Arabidopsis is a non-germinating extreme dwarf, whose phenotype is even more severe than the GA-deficient ga1-3 mutant",,,Arabidopsis thaliana,GID1A in GID1 composite (A/B/C).
PH_T030,GAI,gain_of_function,,,,WT,Plant_Height,decreased,strong,,,,,,gai-1 semidominant mutation causes severe GA-insensitive dwarf phenotype with short stem,,,Arabidopsis thaliana,GAI in DELLA composite (RGA/GAI/RGL1/RGL2).
PH_T031,RGA,knockout,,,,WT,Plant_Height,increased,slight,,,,,,rga loss-of-function rescues stem elongation of ga1-3; single rga mutant in WT background has slightly taller bolt,,,Arabidopsis thaliana,RGA in DELLA composite.
PH_T032,RGA,double_knockout,,,,WT,Plant_Height,increased,moderate,,,,,,Removing both RGA and GAI functions in the ga1-3 background completely rescues vegetative growth and floral initiation,,,Arabidopsis thaliana,RGA in DELLA composite.
PH_T033,CPS,knockout_plus_treatment,,,,mutant,Plant_Height,unchanged,moderate,,,,,,Exogenous GA3 application to ga1-3 mutants rescues stem elongation and floral initiation,,,Arabidopsis thaliana,CPS is the most upstream GA biosynthesis enzyme (ent-CDP synthase; ga1 mutant); effect proxied via GA20OX KO.
PH_T034,DELLA,quintuple_knockout,,,,WT,Plant_Height,increased,strong,,,,,,Removing both RGA and GAI functions in the ga1-3 background completely rescues vegetative growth and floral initiation; the quintuple della mutant is constitutively GA-responsive,,,Arabidopsis thaliana,DELLA whole-composite collapse.
PH_T035,Gibberellin,exogenous_treatment,,,,WT,Plant_Height,increased,moderate,,,,,,Exogenous GA3 promotes stem elongation in WT plants,,,Arabidopsis thaliana,
PH_T036,SPY,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,Loss-of-function spy mutations partially rescue all defects resulting from GA deficiency,,,Arabidopsis thaliana,
PH_T037,SLY1,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,sly1 mutant accumulates DELLA proteins and shows dwarfism,,,Arabidopsis thaliana,
PH_T038,BRI1,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,"bri1 mutants show compact rosette, short petioles, short inflorescences",,,Arabidopsis thaliana,
PH_T039,BIN2,gain_of_function,,,,WT,Plant_Height,decreased,strong,,,,,,"bin2-1 dominant gain-of-function is dwarf with compact rosette, phenocopying bri1 loss-of-function",,,Arabidopsis thaliana,
PH_T040,BIN2,knockout,,,,WT,Plant_Height,increased,slight,,,,,,bin2 loss-of-function mutants or triple bin2 bil1 bil2 mutants show elongated hypocotyls and enhanced BR responses,,,Arabidopsis thaliana,
PH_T041,BZR1,gain_of_function,,,,WT,Plant_Height,increased,moderate,,,,,,bzr1-1D gain-of-function mutation causes constitutive BR response and taller plants,,,Arabidopsis thaliana,BZR1 in BZR_BES composite (BZR1/BES1).
PH_T042,BES1,gain_of_function,,,,WT,Plant_Height,increased,moderate,,,,,,bes1-D is a dominant gain-of-function mutation causing constitutive BR response with elongated stems,,,Arabidopsis thaliana,BES1 in BZR_BES composite.
PH_T043,DWF4,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,dwf4 is a BR biosynthetic mutant blocked in cell elongation; compact rosette and short stem,,,Arabidopsis thaliana,DWF4 in BR_SYN composite (DWF4/DET2/CPD/CYP85A1). [iter-1 refinement: BR_SYN composite over-collapses non-redundant rate-limiting enzymes DWF4/DET2/CPD; single-KO modifier overridden from 0.99 to 0.0.]
PH_T044,DWF4,overexpression,,,,WT,Plant_Height,increased,moderate,,,,,,Overexpression of DWF4 was noted to increase inflorescence height,,,Arabidopsis thaliana,DWF4 in BR_SYN composite (DWF4/DET2/CPD/CYP85A1).
PH_T045,DET2,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,"det2 mutants show dwarfism, short hypocotyl, and de-etiolated phenotype; rescued by brassinolide",,,Arabidopsis thaliana,DET2 in BR_SYN composite. [iter-1 refinement: BR_SYN composite over-collapses non-redundant rate-limiting enzymes DWF4/DET2/CPD; single-KO modifier overridden from 0.99 to 0.0.]
PH_T046,CPD,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,cpd mutant is BR-deficient dwarf with compact rosette and short stem,,,Arabidopsis thaliana,CPD in BR_SYN composite. [iter-1 refinement: BR_SYN composite over-collapses non-redundant rate-limiting enzymes DWF4/DET2/CPD; single-KO modifier overridden from 0.99 to 0.0.]
PH_T047,Brassinosteroid,exogenous_treatment,,,,WT,Plant_Height,increased,moderate,,,,,,Exogenous brassinolide (BL) promotes cell elongation and increases stem height in wild-type Arabidopsis,,,Arabidopsis thaliana,
PH_T048,Brassinosteroid,inhibitor_PBZ,,,,WT,Plant_Height,decreased,moderate,,,,,,Brassinazole (BRZ) inhibits BR biosynthesis and phenocopies BR-deficient dwarf mutants,,,Arabidopsis thaliana,
PH_T049,PIF4,knockout,,,,WT,Plant_Height,decreased,slight,,,,,,pif4 mutants fail to elongate hypocotyls at warm temperature,,,Arabidopsis thaliana,PIF4 is one of PIF4/PIF5/PIF7 in composite PIF4_5_7.
PH_T050,PIF4,double_knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,pif4 pif5 double mutants have reduced hypocotyl growth responses to low R:FR,,,Arabidopsis thaliana,PIF4 is one of PIF4/PIF5/PIF7 in composite PIF4_5_7.
PH_T051,PIF3,quadruple_knockout,,,,WT,Plant_Height,decreased,strong,,,,,,pif1 pif3 pif4 pif5 (pifq) quadruple mutants have short hypocotyls and constitutive photomorphogenic phenotype in darkness,,,Arabidopsis thaliana,PIF3 is not in the PIF4_5_7 composite but shares TF activity; mapped as family.
PH_T052,PIF4,overexpression,,,,WT,Plant_Height,increased,moderate,,,,,,35S::PIF4 plants have elongated hypocotyls and partially rescue ga1 and gai-1 dwarf phenotypes,,,Arabidopsis thaliana,PIF4 is one of PIF4/PIF5/PIF7 in composite PIF4_5_7.
PH_T053,phyB,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,"phyB mutants have elongated hypocotyls, petioles, and inflorescence stems",,,Arabidopsis thaliana,phyB lowercase gene name renamed to PHYB in network (GENE regex compliance).
PH_T054,CO,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,co mutants flower late in long days with more rosette leaves and larger rosette,,,Arabidopsis thaliana,
PH_T055,CO,overexpression,,,,WT,Plant_Height,decreased,moderate,,,,,,35S::CO causes early flowering with few rosette leaves,,,Arabidopsis thaliana,
PH_T056,GI,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,gi mutants flower late in long days,,,Arabidopsis thaliana,
PH_T057,FKF1,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,fkf1 mutants flower late in long days due to failure to degrade CDF repressors,,,Arabidopsis thaliana,
PH_T058,ZTL,knockout,,,,WT,Plant_Height,decreased,slight,,,,,,ztl loss-of-function stabilizes CO and slightly accelerates flowering,,,Arabidopsis thaliana,
PH_T059,CDF1,overexpression,,,,WT,Plant_Height,increased,moderate,,,,,,CDF1 overexpression represses CO and delays flowering,,,Arabidopsis thaliana,
PH_T060,FT,knockout,,,,WT,Plant_Height,increased,strong,,,,,,ft-1 mutants flower late in long days with additional rosette leaves,,,Arabidopsis thaliana,
PH_T061,FT,overexpression,,,,WT,Plant_Height,decreased,strong,,,,,,35S::FT causes extreme early flowering with very few leaves,,,Arabidopsis thaliana,
PH_T062,FD,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,fd mutants flower late and cannot respond to FT,,,Arabidopsis thaliana,FD FT-partner bZIP; not in network (FLOWER_INT composite captures FD-FT target effect).
PH_T063,SOC1,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,soc1 mutants flower late with more rosette leaves,,,Arabidopsis thaliana,SOC1 in FLOWER_INT composite (SOC1/LFY/AP1).
PH_T064,LFY,knockout,,,,WT,Plant_Height,increased,slight,,,,,,lfy mutants show delayed flowering and produce shoots instead of flowers at early positions,,,Arabidopsis thaliana,LFY in FLOWER_INT composite.
PH_T065,LFY,overexpression,,,,WT,Plant_Height,decreased,moderate,,,,,,35S::LFY plants flower early with dramatically reduced biomass,,,Arabidopsis thaliana,LFY in FLOWER_INT composite.
PH_T066,AP1,knockout,,,,WT,Plant_Height,increased,slight,,,,,,ap1 mutants show delayed floral commitment and additional lateral shoots,,,Arabidopsis thaliana,AP1 in FLOWER_INT composite.
PH_T067,SVP,knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,svp-41 mutants flower early with reduced leaf number,,,Arabidopsis thaliana,
PH_T068,FLM,knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,flm mutants flower early,,,Arabidopsis thaliana,
PH_T069,FRI,overexpression,,,,WT,Plant_Height,increased,strong,,,,,,FRI-containing lines flower very late with very high FLC levels and large rosettes,,,Arabidopsis thaliana,
PH_T070,FLC,knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,flc null mutants flower early with few rosette leaves,,,Arabidopsis thaliana,
PH_T071,VIN3,knockout,,,,WT,Plant_Height,increased,strong,,,,,,vin3 mutants fail to down-regulate FLC after vernalization and remain late-flowering even after cold,,,Arabidopsis thaliana,
PH_T072,VRN2,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,vrn2 mutants fail to maintain FLC silencing after vernalization and reactivate FLC,,,Arabidopsis thaliana,VRN2 in PRC2 composite (VRN2/CLF/SWN/FIE).
PH_T073,Vernalization,environmental,,,,WT,Plant_Height,decreased,strong,,,,,,Vernalization (prolonged cold) silences FLC and enables flowering in FRI FLC late-flowering accessions,,,Arabidopsis thaliana,Vernalization treatment maps to Cold_Vernalization env node.
PH_T074,Temperature,environmental,,,,WT,Plant_Height,increased,moderate,,,,,,Plants grown at 27 degrees C have elongated hypocotyls and petioles compared to 22 degrees C,,,Arabidopsis thaliana,
PH_T075,ARP6,knockout_arp6,,,,WT,Plant_Height,increased,moderate,,,,,,arp6 mutants phenocopy plants grown at high ambient temperature with elongated hypocotyls,,,Arabidopsis thaliana,ARP6/SEF chromatin remodeler upstream of H2A_Z; not in network.
PH_T076,YUC8,overexpression,,,,WT,Plant_Height,increased,moderate,,,,,,YUC8 overexpression increases free IAA levels and causes hypocotyl and stem elongation,,,Arabidopsis thaliana,YUC8 in YUC_TAA composite (YUC8/TAA1).
PH_T077,ARF6,triple_knockout,,,,WT,Plant_Height,decreased,strong,,,,,,arf6 arf7 arf8 triple mutant fails to respond to low R:FR treatment and has reduced elongation,,,Arabidopsis thaliana,ARF6 in ARF6_7_8 composite.
PH_T078,Auxin,exogenous_treatment,,,,WT,Plant_Height,increased,slight,,,,,,Auxin treatment promotes hypocotyl and stem elongation by activating cell wall modification,,,Arabidopsis thaliana,
PH_T079,HY5,knockout,,,,WT,Plant_Height,increased,moderate,,,,,,hy5 mutants have elongated hypocotyls due to de-repression of growth genes,,,Arabidopsis thaliana,
PH_T080,COP1,knockout,,,,WT,Plant_Height,decreased,strong,,,,,,cop1 mutants show constitutive photomorphogenesis with very short hypocotyls,,,Arabidopsis thaliana,
PH_T081,TPS1,knockout,,,,WT,Plant_Height,increased,strong,,,,,,Conditional tps1 mutants (induced by dexamethasone) show extreme delay in flowering and accumulate vegetative biomass,,,Arabidopsis thaliana,
PH_T082,TEM1,double_knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,tem1 tem2 double mutants flower very early with de-repressed FT and GA3ox,,,Arabidopsis thaliana,TEMPRANILLO 1 AP2/ERF FT repressor; not added to the network (LOW-priority S205 deferred).
PH_T083,TEM1,overexpression,,,,WT,Plant_Height,increased,moderate,,,,,,TEM1 overexpression delays flowering by repressing FT and GA biosynthesis,,,Arabidopsis thaliana,TEMPRANILLO 1 AP2/ERF FT repressor; not added to the network (LOW-priority S205 deferred).
PH_T084,BZR1,knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,bzr1 bes1 multiple mutants are dwarf with compact rosette,,,Arabidopsis thaliana,BZR1 in BZR_BES composite (BZR1/BES1).
PH_T085,KIB1,knockout,,,,WT,Plant_Height,decreased,moderate,,,,,,kib1 mutants accumulate active BIN2 and show BR-insensitive dwarf phenotype,,,Arabidopsis thaliana,KIB1 BIN2 E3 ligase; not in network.
PH_T086,BKI1,overexpression,,,,WT,Plant_Height,decreased,moderate,,,,,,BKI1 overexpression blocks BR signaling and causes dwarf phenotype,,,Arabidopsis thaliana,BKI1 BRI1 kinase inhibitor; not in network.
PH_T087,PIF4,knockout_plus_treatment,,,,mutant,Plant_Height,unchanged,moderate,,,,,,pif4 mutants fail to elongate at 27 degrees C (pif4 blocks the warm-temperature elongation response),,,Arabidopsis thaliana,PIF4 is one of PIF4/PIF5/PIF7 in composite PIF4_5_7.
PH_T088,phyB,knockout_plus_treatment,,,,mutant,Plant_Height,increased,strong,,,,,,phyB mutants show constitutive shade avoidance with elongated hypocotyls even in high R:FR,,,Arabidopsis thaliana,phyB lowercase gene name renamed to PHYB in network (GENE regex compliance).
PH_T089,BRI1,rescue_experiment,,,,mutant,Plant_Height,unchanged,moderate,,,,,,bri1 mutants cannot be rescued by exogenous BL because perception is abolished,,,Arabidopsis thaliana,
