node,type,is_source,n_activators,activators,n_inhibitors,inhibitors,formula
BZIPS,GENE,True,0,,0,,BZIPS = gene_modifier + exogenous_supply
MAP4K4,GENE,True,0,,0,,MAP4K4 = gene_modifier + exogenous_supply
ATFIP37,GENE,True,0,,0,,ATFIP37 = gene_modifier + exogenous_supply
THREONINE,GENE,True,0,,0,,THREONINE = gene_modifier + exogenous_supply
photochemical activi,GENE,True,0,,0,,photochemical activi = gene_modifier + exogenous_supply
PROPYZAMIDE,GENE,True,0,,0,,PROPYZAMIDE = gene_modifier + exogenous_supply
vhp2;1-1,GENE,True,0,,0,,vhp2;1-1 = gene_modifier + exogenous_supply
PEPRE1,GENE,True,0,,0,,PEPRE1 = gene_modifier + exogenous_supply
Guard cell-localized,GENE,True,0,,0,,Guard cell-localized = gene_modifier + exogenous_supply
AZOMITE,GENE,True,0,,0,,AZOMITE = gene_modifier + exogenous_supply
far-red illumination,GENE,True,0,,0,,far-red illumination = gene_modifier + exogenous_supply
exocyst subunit,GENE,True,0,,0,,exocyst subunit = gene_modifier + exogenous_supply
LTP5,GENE,True,0,,0,,LTP5 = gene_modifier + exogenous_supply
AOD13,GENE,True,0,,0,,AOD13 = gene_modifier + exogenous_supply
PPPIF8,GENE,True,0,,0,,PPPIF8 = gene_modifier + exogenous_supply
CLE44,GENE,True,0,,0,,CLE44 = gene_modifier + exogenous_supply
ATHSP90-7,GENE,True,0,,0,,ATHSP90-7 = gene_modifier + exogenous_supply
THR,GENE,True,0,,0,,THR = gene_modifier + exogenous_supply
BOP,GENE,True,0,,0,,BOP = gene_modifier + exogenous_supply
ATSGT1B,GENE,True,0,,0,,ATSGT1B = gene_modifier + exogenous_supply
Low Fluence Ultravio,GENE,True,0,,0,,Low Fluence Ultravio = gene_modifier + exogenous_supply
IAM,GENE,True,0,,0,,IAM = gene_modifier + exogenous_supply
Treatment of wild-ty,GENE,True,0,,0,,Treatment of wild-ty = gene_modifier + exogenous_supply
Submergence stress,GENE,True,0,,0,,Submergence stress = gene_modifier + exogenous_supply
2% sucrose,GENE,True,0,,0,,2% sucrose = gene_modifier + exogenous_supply
cry mutations,GENE,True,0,,0,,cry mutations = gene_modifier + exogenous_supply
BBX23,GENE,True,0,,0,,BBX23 = gene_modifier + exogenous_supply
KYN,GENE,True,0,,0,,KYN = gene_modifier + exogenous_supply
Cryptochrome isoform,GENE,True,0,,0,,Cryptochrome isoform = gene_modifier + exogenous_supply
24-epiBL,GENE,True,0,,0,,24-epiBL = gene_modifier + exogenous_supply
FIN219,GENE,True,0,,0,,FIN219 = gene_modifier + exogenous_supply
ATMYC2,GENE,True,0,,0,,ATMYC2 = gene_modifier + exogenous_supply
ATGRF4,GENE,True,0,,0,,ATGRF4 = gene_modifier + exogenous_supply
ATBBX32,GENE,True,0,,0,,ATBBX32 = gene_modifier + exogenous_supply
depletion of blue li,GENE,True,0,,0,,depletion of blue li = gene_modifier + exogenous_supply
SnRK1,GENE,True,0,,0,,SnRK1 = gene_modifier + exogenous_supply
ARR16,GENE,True,0,,0,,ARR16 = gene_modifier + exogenous_supply
OsPIL1 overexpressio,GENE,True,0,,0,,OsPIL1 overexpressio = gene_modifier + exogenous_supply
upregulation of tran,GENE,True,0,,0,,upregulation of tran = gene_modifier + exogenous_supply
ICK3,GENE,True,0,,0,,ICK3 = gene_modifier + exogenous_supply
NALACIN,GENE,True,0,,0,,NALACIN = gene_modifier + exogenous_supply
low red/far-red,GENE,True,0,,0,,low red/far-red = gene_modifier + exogenous_supply
abscisic acid,GENE,True,0,,0,,abscisic acid = gene_modifier + exogenous_supply
PeCRY1 overexpressio,GENE,True,0,,0,,PeCRY1 overexpressio = gene_modifier + exogenous_supply
low nitrate,GENE,True,0,,0,,low nitrate = gene_modifier + exogenous_supply
SWELLMAP,GENE,True,0,,0,,SWELLMAP = gene_modifier + exogenous_supply
BBX22,GENE,True,0,,0,,BBX22 = gene_modifier + exogenous_supply
WDL3,GENE,True,0,,0,,WDL3 = gene_modifier + exogenous_supply
light quantity,GENE,True,0,,0,,light quantity = gene_modifier + exogenous_supply
external sugars such,GENE,True,0,,0,,external sugars such = gene_modifier + exogenous_supply
MKK10D,GENE,True,0,,0,,MKK10D = gene_modifier + exogenous_supply
ATSIG6,GENE,True,0,,0,,ATSIG6 = gene_modifier + exogenous_supply
competitive binding,GENE,True,0,,0,,competitive binding = gene_modifier + exogenous_supply
H(+)-ATPase inhibito,GENE,True,0,,0,,H(+)-ATPase inhibito = gene_modifier + exogenous_supply
ATMYB42,GENE,True,0,,0,,ATMYB42 = gene_modifier + exogenous_supply
fiona1-2,GENE,True,0,,0,,fiona1-2 = gene_modifier + exogenous_supply
SHB1,GENE,True,0,,0,,SHB1 = gene_modifier + exogenous_supply
SPF1,GENE,True,0,,0,,SPF1 = gene_modifier + exogenous_supply
PDLZ2,GENE,True,0,,0,,PDLZ2 = gene_modifier + exogenous_supply
XBAT31,GENE,True,0,,0,,XBAT31 = gene_modifier + exogenous_supply
FUSICOCCIN,GENE,True,0,,0,,FUSICOCCIN = gene_modifier + exogenous_supply
sucrose depletion,GENE,True,0,,0,,sucrose depletion = gene_modifier + exogenous_supply
CFK1,GENE,True,0,,0,,CFK1 = gene_modifier + exogenous_supply
phyAphyBhy4 mutant,GENE,True,0,,0,,phyAphyBhy4 mutant = gene_modifier + exogenous_supply
Application of BRs,GENE,True,0,,0,,Application of BRs = gene_modifier + exogenous_supply
PG,GENE,True,0,,0,,PG = gene_modifier + exogenous_supply
Propiconazole,GENE,True,0,,0,,Propiconazole = gene_modifier + exogenous_supply
SINAT2C63S,GENE,True,0,,0,,SINAT2C63S = gene_modifier + exogenous_supply
ATYUC6,GENE,True,0,,0,,ATYUC6 = gene_modifier + exogenous_supply
PCH1OX3,GENE,True,0,,0,,PCH1OX3 = gene_modifier + exogenous_supply
E12A11,GENE,True,0,,0,,E12A11 = gene_modifier + exogenous_supply
exogenously added cy,GENE,True,0,,0,,exogenously added cy = gene_modifier + exogenous_supply
Natural allelic vari,GENE,True,0,,0,,Natural allelic vari = gene_modifier + exogenous_supply
A27E,GENE,True,0,,0,,A27E = gene_modifier + exogenous_supply
PPBO,GENE,True,0,,0,,PPBO = gene_modifier + exogenous_supply
LOV,GENE,True,0,,0,,LOV = gene_modifier + exogenous_supply
Exogenous sugar,GENE,True,0,,0,,Exogenous sugar = gene_modifier + exogenous_supply
IBA,GENE,True,0,,0,,IBA = gene_modifier + exogenous_supply
light signal,GENE,True,0,,0,,light signal = gene_modifier + exogenous_supply
plate treatments,GENE,True,0,,0,,plate treatments = gene_modifier + exogenous_supply
NERD1,GENE,True,0,,0,,NERD1 = gene_modifier + exogenous_supply
SUNFLECKS,GENE,True,0,,0,,SUNFLECKS = gene_modifier + exogenous_supply
deoxystrigolactones,GENE,True,0,,0,,deoxystrigolactones = gene_modifier + exogenous_supply
PZA,GENE,True,0,,0,,PZA = gene_modifier + exogenous_supply
OX8,GENE,True,0,,0,,OX8 = gene_modifier + exogenous_supply
OPS,GENE,True,0,,0,,OPS = gene_modifier + exogenous_supply
HYL 1,GENE,True,0,,0,,HYL 1 = gene_modifier + exogenous_supply
PEUVR8,GENE,True,0,,0,,PEUVR8 = gene_modifier + exogenous_supply
lack of H+-PPase,GENE,True,0,,0,,lack of H+-PPase = gene_modifier + exogenous_supply
Evening_Complex,GENE,True,0,,0,,Evening_Complex = gene_modifier + exogenous_supply
HID1,GENE,True,0,,0,,HID1 = gene_modifier + exogenous_supply
ARF17,GENE,True,0,,0,,ARF17 = gene_modifier + exogenous_supply
BRUSHING,GENE,True,0,,0,,BRUSHING = gene_modifier + exogenous_supply
ESC/AHL27,GENE,True,0,,0,,ESC/AHL27 = gene_modifier + exogenous_supply
GNC,GENE,True,0,,0,,GNC = gene_modifier + exogenous_supply
ELF4,GENE,True,0,,0,,ELF4 = gene_modifier + exogenous_supply
LHE,GENE,True,0,,0,,LHE = gene_modifier + exogenous_supply
AHA2,GENE,True,0,,0,,AHA2 = gene_modifier + exogenous_supply
MUTANTS,GENE,True,0,,0,,MUTANTS = gene_modifier + exogenous_supply
overexpressing PIFs,GENE,True,0,,0,,overexpressing PIFs = gene_modifier + exogenous_supply
ABI1,GENE,True,0,,0,,ABI1 = gene_modifier + exogenous_supply
IAN,GENE,True,0,,0,,IAN = gene_modifier + exogenous_supply
YUC,GENE,True,0,,0,,YUC = gene_modifier + exogenous_supply
phytohormones,GENE,True,0,,0,,phytohormones = gene_modifier + exogenous_supply
GLKS,GENE,True,0,,0,,GLKS = gene_modifier + exogenous_supply
C1,GENE,True,0,,0,,C1 = gene_modifier + exogenous_supply
BIK1,GENE,True,0,,0,,BIK1 = gene_modifier + exogenous_supply
salt stress,GENE,True,0,,0,,salt stress = gene_modifier + exogenous_supply
Cotyledon-synthesize,GENE,True,0,,0,,Cotyledon-synthesize = gene_modifier + exogenous_supply
Reduced cotyledon il,GENE,True,0,,0,,Reduced cotyledon il = gene_modifier + exogenous_supply
RADICICOL,GENE,True,0,,0,,RADICICOL = gene_modifier + exogenous_supply
15EaPCB,GENE,True,0,,0,,15EaPCB = gene_modifier + exogenous_supply
mdp60 mutants,GENE,True,0,,0,,mdp60 mutants = gene_modifier + exogenous_supply
ATPP7,GENE,True,0,,0,,ATPP7 = gene_modifier + exogenous_supply
MIR160,REGULATORY_RNA,True,0,,0,,MIR160 = gene_modifier + exogenous_supply
AHL27,GENE,True,0,,0,,AHL27 = gene_modifier + exogenous_supply
PPD,GENE,True,0,,0,,PPD = gene_modifier + exogenous_supply
PHOTOTROPINS,GENE,True,0,,0,,PHOTOTROPINS = gene_modifier + exogenous_supply
frs7-1;frs12-1,GENE,True,0,,0,,frs7-1;frs12-1 = gene_modifier + exogenous_supply
ZMPHYCS,GENE,True,0,,0,,ZMPHYCS = gene_modifier + exogenous_supply
AIRP5,GENE,True,0,,0,,AIRP5 = gene_modifier + exogenous_supply
protein(s) levels,GENE,True,0,,0,,protein(s) levels = gene_modifier + exogenous_supply
CIL1,GENE,True,0,,0,,CIL1 = gene_modifier + exogenous_supply
RVE1,GENE,True,0,,0,,RVE1 = gene_modifier + exogenous_supply
A semidominant mutat,GENE,True,0,,0,,A semidominant mutat = gene_modifier + exogenous_supply
RSPL9,GENE,True,0,,0,,RSPL9 = gene_modifier + exogenous_supply
PeUVR8 overexpressio,GENE,True,0,,0,,PeUVR8 overexpressio = gene_modifier + exogenous_supply
PBG,GENE,True,0,,0,,PBG = gene_modifier + exogenous_supply
growth at high tempe,GENE,True,0,,0,,growth at high tempe = gene_modifier + exogenous_supply
CLEL 6,GENE,True,0,,0,,CLEL 6 = gene_modifier + exogenous_supply
FBH,GENE,True,0,,0,,FBH = gene_modifier + exogenous_supply
YCZ,GENE,True,0,,0,,YCZ = gene_modifier + exogenous_supply
ATEBP,GENE,True,0,,0,,ATEBP = gene_modifier + exogenous_supply
simulated shade,GENE,True,0,,0,,simulated shade = gene_modifier + exogenous_supply
ATSERPIN1,GENE,True,0,,0,,ATSERPIN1 = gene_modifier + exogenous_supply
Ph = 16 h,GENE,True,0,,0,,Ph = 16 h = gene_modifier + exogenous_supply
Over-expressed GmCBL,GENE,True,0,,0,,Over-expressed GmCBL = gene_modifier + exogenous_supply
GLR,GENE,True,0,,0,,GLR = gene_modifier + exogenous_supply
EPR1,GENE,True,0,,0,,EPR1 = gene_modifier + exogenous_supply
Pcz treatment,GENE,True,0,,0,,Pcz treatment = gene_modifier + exogenous_supply
RSLV,GENE,True,0,,0,,RSLV = gene_modifier + exogenous_supply
BrMYC3-1 expression,GENE,True,0,,0,,BrMYC3-1 expression = gene_modifier + exogenous_supply
NF-YC8,GENE,True,0,,0,,NF-YC8 = gene_modifier + exogenous_supply
ANY1,GENE,True,0,,0,,ANY1 = gene_modifier + exogenous_supply
increase in temperat,GENE,True,0,,0,,increase in temperat = gene_modifier + exogenous_supply
compound 1a,GENE,True,0,,0,,compound 1a = gene_modifier + exogenous_supply
MIR393,REGULATORY_RNA,True,0,,0,,MIR393 = gene_modifier + exogenous_supply
Hxk activity,GENE,True,0,,0,,Hxk activity = gene_modifier + exogenous_supply
ELF3SHA,GENE,True,0,,0,,ELF3SHA = gene_modifier + exogenous_supply
BHLH,GENE,True,0,,0,,BHLH = gene_modifier + exogenous_supply
light-regulated gene,GENE,False,1,photomorphogenesis,0,,"light-regulated gene = (max(photomorphogenesis, 0.01))^(1/1) * gene_modifier + exogenous_supply"
seedling photomorpho,GENE,False,8,"KAR, KARRIKINS, Guard-cell phytochro, PHYB, FR, BBX21, PHYA, HY5",9,"PIF3, LNK4, LNK3, SMP2, SWELLMAP, BBX25, COP1, Mutation of photorec, COP9","seedling photomorpho = (max(KAR, 0.01) * max(KARRIKINS, 0.01) * max(Guard-cell phytochro, 0.01) * max(PHYB, 0.01) * max(FR, 0.01) * max(BBX21, 0.01) * max(PHYA, 0.01) * max(HY5, 0.01))^(1/8) * min(1/max(PIF3 * LNK4 * LNK3 * SMP2 * SWELLMAP * BBX25 * COP1 * Mutation of photorec * COP9, 0.1), 10.0) * gene_modifier + exogenous_supply"
PKL/EPP1,GENE,True,0,,0,,PKL/EPP1 = gene_modifier + exogenous_supply
Repression of photom,GENE,False,1,COP1,1,LIGHT,"Repression of photom = (max(COP1, 0.01))^(1/1) * min(1/max(LIGHT, 0.1), 10.0) * gene_modifier + exogenous_supply"
SPA1,GENE,True,0,,0,,SPA1 = gene_modifier + exogenous_supply
constitutive photomo,GENE,False,17,"COP1, PHYA, YHB, AT-PHH1, AHL22, SPA, ATCUL4, SRS5, YFP, GATA2, CSN, NC80, CRY1, cop/det/fus mutants, PIF5, CCE, GUS",1,ATHMAC6,"constitutive photomo = (max(COP1, 0.01) * max(PHYA, 0.01) * max(YHB, 0.01) * max(AT-PHH1, 0.01) * max(AHL22, 0.01) * max(SPA, 0.01) * max(ATCUL4, 0.01) * max(SRS5, 0.01) * max(YFP, 0.01) * max(GATA2, 0.01) * max(CSN, 0.01) * max(NC80, 0.01) * max(CRY1, 0.01) * max(cop/det/fus mutants, 0.01) * max(PIF5, 0.01) * max(CCE, 0.01) * max(GUS, 0.01))^(1/17) * min(1/max(ATHMAC6, 0.1), 10.0) * gene_modifier + exogenous_supply"
photomorphogenesis o,GENE,False,10,"LIGHT, BBX23, Photoreceptors, UV, BBX22, MDMAX2, ultraviolet-B, BBX21, ATCOL3, PIF4",5,"COP1, constitutively photo, SPA, ATINO80, heat stress","photomorphogenesis o = (max(LIGHT, 0.01) * max(BBX23, 0.01) * max(Photoreceptors, 0.01) * max(UV, 0.01) * max(BBX22, 0.01) * max(MDMAX2, 0.01) * max(ultraviolet-B, 0.01) * max(BBX21, 0.01) * max(ATCOL3, 0.01) * max(PIF4, 0.01))^(1/10) * min(1/max(COP1 * constitutively photo * SPA * ATINO80 * heat stress, 0.1), 10.0) * gene_modifier + exogenous_supply"
photoreceptor,GENE,True,0,,0,,photoreceptor = gene_modifier + exogenous_supply
VUP1,GENE,True,0,,0,,VUP1 = gene_modifier + exogenous_supply
altered photomorphog,GENE,False,1,VUP1,0,,"altered photomorphog = (max(VUP1, 0.01))^(1/1) * gene_modifier + exogenous_supply"
nuclear degradation ,GENE,False,1,COP1,0,,"nuclear degradation  = (max(COP1, 0.01))^(1/1) * gene_modifier + exogenous_supply"
promotion of cotyled,GENE,False,1,photomorphogenesis,0,,"promotion of cotyled = (max(photomorphogenesis, 0.01))^(1/1) * gene_modifier + exogenous_supply"
promotion of chlorop,GENE,False,1,photomorphogenesis,0,,"promotion of chlorop = (max(photomorphogenesis, 0.01))^(1/1) * gene_modifier + exogenous_supply"
COP,GENE,True,0,,0,,COP = gene_modifier + exogenous_supply
SRS5,GENE,True,0,,0,,SRS5 = gene_modifier + exogenous_supply
GATA2,GENE,True,0,,0,,GATA2 = gene_modifier + exogenous_supply
treatment with radia,GENE,True,0,,0,,treatment with radia = gene_modifier + exogenous_supply
opposite responses t,GENE,False,1,UV,0,,"opposite responses t = (max(UV, 0.01))^(1/1) * gene_modifier + exogenous_supply"
Photoreceptors,GENE,True,0,,0,,Photoreceptors = gene_modifier + exogenous_supply
expression of photom,GENE,False,1,SRS5,0,,"expression of photom = (max(SRS5, 0.01))^(1/1) * gene_modifier + exogenous_supply"
opened cotyledons,GENE,False,1,photomorphogenesis,0,,"opened cotyledons = (max(photomorphogenesis, 0.01))^(1/1) * gene_modifier + exogenous_supply"
light perception,GENE,True,0,,0,,light perception = gene_modifier + exogenous_supply
Pr-to-Pfr photoconve,GENE,True,0,,0,,Pr-to-Pfr photoconve = gene_modifier + exogenous_supply
signaling network fo,GENE,False,1,Pr-to-Pfr photoconve,0,,"signaling network fo = (max(Pr-to-Pfr photoconve, 0.01))^(1/1) * gene_modifier + exogenous_supply"
E3,GENE,True,0,,0,,E3 = gene_modifier + exogenous_supply
partial photomorphog,GENE,False,1,ATCKS,0,,"partial photomorphog = (max(ATCKS, 0.01))^(1/1) * gene_modifier + exogenous_supply"
photomorphogenesis u,GENE,False,1,BBX21,0,,"photomorphogenesis u = (max(BBX21, 0.01))^(1/1) * gene_modifier + exogenous_supply"
High levels of cytok,GENE,True,0,,0,,High levels of cytok = gene_modifier + exogenous_supply
regulation of photom,GENE,True,0,,0,,regulation of photom = gene_modifier + exogenous_supply
double mutants,GENE,False,1,regulation of photom,0,,"double mutants = (max(regulation of photom, 0.01))^(1/1) * gene_modifier + exogenous_supply"
PEP6,GENE,True,0,,0,,PEP6 = gene_modifier + exogenous_supply
red light-mediated p,GENE,False,0,,2,"PEP6, LIP1","red light-mediated p = min(1/max(PEP6 * LIP1, 0.1), 10.0) * gene_modifier + exogenous_supply"
MIR396,REGULATORY_RNA,True,0,,0,,MIR396 = gene_modifier + exogenous_supply
MYC2,GENE,True,0,,0,,MYC2 = gene_modifier + exogenous_supply
Blue light-induced p,GENE,False,0,,2,"MYC2, ATMYC2","Blue light-induced p = min(1/max(MYC2 * ATMYC2, 0.1), 10.0) * gene_modifier + exogenous_supply"
ATCAM7,GENE,True,0,,0,,ATCAM7 = gene_modifier + exogenous_supply
PHYS,GENE,True,0,,0,,PHYS = gene_modifier + exogenous_supply
photomorphogenesis p,GENE,False,2,"PHYTOCHROMES, HYL 1",3,"Gibberellin, BRI1, BZR1","photomorphogenesis p = (max(PHYTOCHROMES, 0.01) * max(HYL 1, 0.01))^(1/2) * min(1/max(Gibberellin * BRI1 * BZR1, 0.1), 10.0) * gene_modifier + exogenous_supply"
SPA,GENE,True,0,,0,,SPA = gene_modifier + exogenous_supply
downstream transcrip,GENE,False,1,HY5,0,,"downstream transcrip = (max(HY5, 0.01))^(1/1) * gene_modifier + exogenous_supply"
traditional photomor,GENE,False,0,,1,COP1,"traditional photomor = min(1/max(COP1, 0.1), 10.0) * gene_modifier + exogenous_supply"
ATHDA15,GENE,True,0,,0,,ATHDA15 = gene_modifier + exogenous_supply
photomorphogenesis g,GENE,False,2,"SRS5, HY5",1,ATHDA15,"photomorphogenesis g = (max(SRS5, 0.01) * max(HY5, 0.01))^(1/2) * min(1/max(ATHDA15, 0.1), 10.0) * gene_modifier + exogenous_supply"
cryptochrome-mediate,GENE,False,0,,1,OBP3,"cryptochrome-mediate = min(1/max(OBP3, 0.1), 10.0) * gene_modifier + exogenous_supply"
cryptochrome photore,GENE,True,0,,0,,cryptochrome photore = gene_modifier + exogenous_supply
prr9/prr7/prr5 tripl,GENE,True,0,,0,,prr9/prr7/prr5 tripl = gene_modifier + exogenous_supply
GATA4,GENE,True,0,,0,,GATA4 = gene_modifier + exogenous_supply
plant(s) photomorpho,GENE,False,0,,2,"ATDRB1, ASU1","plant(s) photomorpho = min(1/max(ATDRB1 * ASU1, 0.1), 10.0) * gene_modifier + exogenous_supply"
anthocyanin biosynth,GENE,False,1,photomorphogenesis,0,,"anthocyanin biosynth = (max(photomorphogenesis, 0.01))^(1/1) * gene_modifier + exogenous_supply"
YHB,GENE,True,0,,0,,YHB = gene_modifier + exogenous_supply
FUS,GENE,True,0,,0,,FUS = gene_modifier + exogenous_supply
SINATS,GENE,True,0,,0,,SINATS = gene_modifier + exogenous_supply
transcriptional mach,GENE,True,0,,0,,transcriptional mach = gene_modifier + exogenous_supply
downstream targets,GENE,True,0,,0,,downstream targets = gene_modifier + exogenous_supply
AHL22,GENE,True,0,,0,,AHL22 = gene_modifier + exogenous_supply
altered transcriptio,GENE,True,0,,0,,altered transcriptio = gene_modifier + exogenous_supply
Guard-cell phytochro,GENE,True,0,,0,,Guard-cell phytochro = gene_modifier + exogenous_supply
Environmental light ,GENE,True,0,,0,,Environmental light  = gene_modifier + exogenous_supply
increased demand of ,GENE,True,0,,0,,increased demand of  = gene_modifier + exogenous_supply
root(s) photomorphog,GENE,False,2,"increased demand of , Light Intensity",0,,"root(s) photomorphog = (max(increased demand of , 0.01) * max(Light Intensity, 0.01))^(1/2) * gene_modifier + exogenous_supply"
Splicing factors,GENE,True,0,,0,,Splicing factors = gene_modifier + exogenous_supply
induction of apical ,GENE,False,1,photomorphogenesis,0,,"induction of apical  = (max(photomorphogenesis, 0.01))^(1/1) * gene_modifier + exogenous_supply"
SUNLIGHT,GENE,True,0,,0,,SUNLIGHT = gene_modifier + exogenous_supply
transition from skot,GENE,False,5,"SUNLIGHT, PHYTOCHROMES, treatment with radia, phy family of sensor, phytochrome A signal",0,,"transition from skot = (max(SUNLIGHT, 0.01) * max(PHYTOCHROMES, 0.01) * max(treatment with radia, 0.01) * max(phy family of sensor, 0.01) * max(phytochrome A signal, 0.01))^(1/5) * gene_modifier + exogenous_supply"
RRC1,GENE,True,0,,0,,RRC1 = gene_modifier + exogenous_supply
seedling de-etiolati,GENE,False,1,light signal,0,,"seedling de-etiolati = (max(light signal, 0.01))^(1/1) * gene_modifier + exogenous_supply"
excessive photomorph,GENE,False,0,,1,SPA1,"excessive photomorph = min(1/max(SPA1, 0.1), 10.0) * gene_modifier + exogenous_supply"
PP6,GENE,True,0,,0,,PP6 = gene_modifier + exogenous_supply
ZMPIF5,GENE,True,0,,0,,ZMPIF5 = gene_modifier + exogenous_supply
ATCUL4,GENE,True,0,,0,,ATCUL4 = gene_modifier + exogenous_supply
YFP,GENE,True,0,,0,,YFP = gene_modifier + exogenous_supply
photomorphogenesis i,GENE,False,3,"YFP, BRI1, ATUVR8",1,PIFS,"photomorphogenesis i = (max(YFP, 0.01) * max(BRI1, 0.01) * max(ATUVR8, 0.01))^(1/3) * min(1/max(PIFS, 0.1), 10.0) * gene_modifier + exogenous_supply"
STO,GENE,True,0,,0,,STO = gene_modifier + exogenous_supply
constitutively photo,GENE,True,0,,0,,constitutively photo = gene_modifier + exogenous_supply
DRT111,GENE,True,0,,0,,DRT111 = gene_modifier + exogenous_supply
facets of the photom,GENE,False,0,,1,PIF1,"facets of the photom = min(1/max(PIF1, 0.1), 10.0) * gene_modifier + exogenous_supply"
far-red-light-depend,GENE,True,0,,0,,far-red-light-depend = gene_modifier + exogenous_supply
ATCOL3,GENE,True,0,,0,,ATCOL3 = gene_modifier + exogenous_supply
Phosphorylation of P,GENE,True,0,,0,,Phosphorylation of P = gene_modifier + exogenous_supply
ubiquitination and d,GENE,False,1,COP1,0,,"ubiquitination and d = (max(COP1, 0.01))^(1/1) * gene_modifier + exogenous_supply"
large-scale changes ,GENE,False,1,photomorphogenesis,0,,"large-scale changes  = (max(photomorphogenesis, 0.01))^(1/1) * gene_modifier + exogenous_supply"
Photomorphogenesis-p,GENE,False,0,,1,DET1,"Photomorphogenesis-p = min(1/max(DET1, 0.1), 10.0) * gene_modifier + exogenous_supply"
photomorphogenesis-p,GENE,False,0,,1,COP1,"photomorphogenesis-p = min(1/max(COP1, 0.1), 10.0) * gene_modifier + exogenous_supply"
REPRESSOR,GENE,True,0,,0,,REPRESSOR = gene_modifier + exogenous_supply
leaf development,GENE,False,1,photomorphogenesis,0,,"leaf development = (max(photomorphogenesis, 0.01))^(1/1) * gene_modifier + exogenous_supply"
COP/DET/FUS,GENE,True,0,,0,,COP/DET/FUS = gene_modifier + exogenous_supply
NC80,GENE,True,0,,0,,NC80 = gene_modifier + exogenous_supply
CRYPTOCHROME,GENE,True,0,,0,,CRYPTOCHROME = gene_modifier + exogenous_supply
ATMYB30,GENE,True,0,,0,,ATMYB30 = gene_modifier + exogenous_supply
HLH4,GENE,True,0,,0,,HLH4 = gene_modifier + exogenous_supply
GED1,GENE,True,0,,0,,GED1 = gene_modifier + exogenous_supply
Chlorophyll producti,GENE,False,1,photomorphogenesis,0,,"Chlorophyll producti = (max(photomorphogenesis, 0.01))^(1/1) * gene_modifier + exogenous_supply"
EFO1,GENE,True,0,,0,,EFO1 = gene_modifier + exogenous_supply
RUP,GENE,True,0,,0,,RUP = gene_modifier + exogenous_supply
ATINO80,GENE,True,0,,0,,ATINO80 = gene_modifier + exogenous_supply
26S proteasome,GENE,True,0,,0,,26S proteasome = gene_modifier + exogenous_supply
A. thaliana photomor,GENE,False,1,FIONA1,0,,"A. thaliana photomor = (max(FIONA1, 0.01))^(1/1) * gene_modifier + exogenous_supply"
ERF,GENE,True,0,,0,,ERF = gene_modifier + exogenous_supply
transformations in m,GENE,False,1,transition from skot,0,,"transformations in m = (max(transition from skot, 0.01))^(1/1) * gene_modifier + exogenous_supply"
GATA1,GENE,True,0,,0,,GATA1 = gene_modifier + exogenous_supply
H2A,GENE,True,0,,0,,H2A = gene_modifier + exogenous_supply
cotyledon expansion ,GENE,False,1,photomorphogenesis,0,,"cotyledon expansion  = (max(photomorphogenesis, 0.01))^(1/1) * gene_modifier + exogenous_supply"
transcription factor,GENE,True,0,,0,,transcription factor = gene_modifier + exogenous_supply
ZMPIF4,GENE,True,0,,0,,ZMPIF4 = gene_modifier + exogenous_supply
photomorphogenesis t,GENE,False,0,,1,BRS,"photomorphogenesis t = min(1/max(BRS, 0.1), 10.0) * gene_modifier + exogenous_supply"
impaired photomorpho,GENE,True,0,,0,,impaired photomorpho = gene_modifier + exogenous_supply
Positive regulators ,GENE,False,0,,1,DET1,"Positive regulators  = min(1/max(DET1, 0.1), 10.0) * gene_modifier + exogenous_supply"
PIF1-PIF8,GENE,True,0,,0,,PIF1-PIF8 = gene_modifier + exogenous_supply
chloroplast differen,GENE,False,1,photomorphogenesis,0,,"chloroplast differen = (max(photomorphogenesis, 0.01))^(1/1) * gene_modifier + exogenous_supply"
photomorphogenesis-r,GENE,False,1,HY5,0,,"photomorphogenesis-r = (max(HY5, 0.01))^(1/1) * gene_modifier + exogenous_supply"
BBX29,GENE,True,0,,0,,BBX29 = gene_modifier + exogenous_supply
exaggerated photomor,GENE,False,0,,1,COP1,"exaggerated photomor = min(1/max(COP1, 0.1), 10.0) * gene_modifier + exogenous_supply"
expanding leaf,GENE,False,1,photomorphogenesis,0,,"expanding leaf = (max(photomorphogenesis, 0.01))^(1/1) * gene_modifier + exogenous_supply"
positive photomorpho,GENE,True,0,,0,,positive photomorpho = gene_modifier + exogenous_supply
MUTANT,GENE,False,0,,1,positive photomorpho,"MUTANT = min(1/max(positive photomorpho, 0.1), 10.0) * gene_modifier + exogenous_supply"
cop/det/fus mutants,GENE,True,0,,0,,cop/det/fus mutants = gene_modifier + exogenous_supply
Phytochrome (P),GENE,True,0,,0,,Phytochrome (P) = gene_modifier + exogenous_supply
BBX25,GENE,True,0,,0,,BBX25 = gene_modifier + exogenous_supply
MDMAX2,GENE,True,0,,0,,MDMAX2 = gene_modifier + exogenous_supply
DET,GENE,True,0,,0,,DET = gene_modifier + exogenous_supply
BBX22IR,GENE,True,0,,0,,BBX22IR = gene_modifier + exogenous_supply
LIP1,GENE,True,0,,0,,LIP1 = gene_modifier + exogenous_supply
