source,source_type,target,target_type,effect,edge_type,confidence,mechanism,doi,paper_title,authors,year,journal,evidence_sentence,verification,species_validated
GID1A,GENE,Hypocotyl_Length,PHENOTYPE,activation,indirect,HIGH,GID1A is the primary GA receptor for stem/hypocotyl elongation; gid1a gid1c double has 76% reduced stem,,,,,,GID1a is the primary GA receptor stimulating stem elongation in proteolytic and non-proteolytic signaling,,
GID1B,GENE,Hypocotyl_Length,PHENOTYPE,activation,indirect,HIGH,GID1B contributes redundantly to GA-promoted growth,,,,,,GID1B redundantly contributes to GA-induced stem elongation,,
GID1C,GENE,Hypocotyl_Length,PHENOTYPE,activation,indirect,HIGH,GID1C cooperates with GID1A in stem elongation,,,,,,GID1c redundantly contributes to stem elongation,,
TCP5,GENE,PIF4,GENE,activation,transcriptional,HIGH,"TCP5 directly activates PIF4 transcription, contributing to thermomorphogenesis",,,,,,"TCP5, TCP13, TCP17 play fundamental roles in promoting thermoresponsive hypocotyl growth by positively regulating PIF4 activity",,
TCP13,GENE,PIF4,GENE,activation,transcriptional,HIGH,TCP13 redundantly activates PIF4,,,,,,Three TCP transcription factors play fundamental roles in promoting thermoresponsive growth by positively regulating PIF4,,
TCP17,GENE,PIF4,GENE,activation,post-translational,HIGH,TCP17 physically interacts with PIF4 in temperature-dependent manner enhancing transcriptional activity,,,,,,TCP17 physically interacts with PIF4 in vivo via coIP assays; high temperature promotes the interaction,,
TCP17,GENE,YUC8,GENE,activation,transcriptional,HIGH,TCP17 associates with G-box regions in YUC8 promoter as PIF4 cofactor,,,,,,ChIP assays showed TCP17 associates with G-box-motif-containing regions in the promoters of YUC8 and IAA19,,
TCP17,GENE,IAA19,GENE,activation,transcriptional,HIGH,TCP17 cooperates with PIF4 at IAA19 promoter,,,,,,TCP17 associates with G-box regions in IAA19 promoter; association enhanced at 28C,,
CRY1,GENE,TCP17,GENE,inhibition,post-translational,HIGH,"CRY1 binds TCP17 at low temperature, sequestering TCP17 away from PIF4",,,,,,CRY1 physically interacts with TCP17 in a temperature-dependent manner; interaction greatly reduced at 28C but strong at 22C,,
TCP17,GENE,Hypocotyl_Length,PHENOTYPE,activation,indirect,HIGH,TCP17 promotes thermomorphogenesis via PIF4 stabilization; TCP17-OX has constitutively long hypocotyl at 22C,,,,,,Transgenic seedlings overexpressing TCP17 showed greatly elongated hypocotyls at 22C,,
phyB,GENE,BAS1,GENE,activation,transcriptional,MEDIUM,phyB modulates BAS1 expression in shoot apex; phyB-9 reduces BAS1 expression,,,,,,BAS1-GUS expression in shoot apex was much more prominent in wild-type PHYB background than phyB-9 background in red light,,
SOB7,GENE,BR,HORMONE,inhibition,catabolic,HIGH,SOB7/CYP72C1 inactivates BR biosynthesis precursors,,,,,,SOB7 acts on precursors of BR biosynthesis,,
BAS1,GENE,Hypocotyl_Length,PHENOTYPE,inhibition,indirect,HIGH,BAS1 catabolism reduces BR levels; BAS1-OX suppresses long-hypocotyl phenotype of phyB-4,,,,,,Overexpression of BAS1/CYP734A1 suppresses long-hypocotyl phenotype of phyB-4,,
SOB7,GENE,Hypocotyl_Length,PHENOTYPE,inhibition,indirect,HIGH,SOB7 catabolism reduces BR levels; SOB7-OX suppresses long-hypocotyl phenotype of phyB-4,,,,,,Overexpression of SOB7 suppresses long-hypocotyl phenotype of phyB-4,,
BBX11,GENE,HY5,GENE,activation,transcriptional,HIGH,BBX11 directly binds HY5 promoter T/G-box and activates transcription,,,,,,BBX11 directly binds to the HY5 promoter region B containing E-box and T/G-box cis-elements to activate transcription,,
HY5,GENE,BBX11,GENE,activation,transcriptional,HIGH,"HY5 directly binds BBX11 promoter G-box and activates transcription, completing positive feedback",,,,,,HY5 associates with BBX11 promoter containing G-box cis-element to activate expression,,
BBX21,GENE,BBX11,GENE,activation,transcriptional,HIGH,BBX21 binds BBX11 promoter and positively regulates expression,,,,,,BBX21 binds BBX11 promoter and positively regulates its expression,,
BBX11,GENE,Hypocotyl_Length,PHENOTYPE,inhibition,transcriptional,HIGH,BBX11 activates HY5 to inhibit hypocotyl elongation,,,,,,Loss-of-function bbx11 mutants display significantly elongated hypocotyls in red light and long day,,
phyA,GENE,BBX11,GENE,activation,transcriptional,HIGH,phyA contributes to BBX11 expression in far-red light,,,,,,BBX11 expression significantly decreased in phyA-211 mutant under far-red light,,
phyB,GENE,BBX11,GENE,activation,transcriptional,HIGH,phyB drives BBX11 expression in red light,,,,,,BBX11 expression significantly decreased in phyB-9 mutant under red light,,
CRY1,GENE,BBX11,GENE,activation,transcriptional,HIGH,CRY1 activates BBX11 expression in blue light,,,,,,BBX11 expression significantly decreased in cry1-304 mutant under blue light,,
DET1,GENE,BBX11,GENE,activation,post-translational,HIGH,DET1 stabilizes BBX11 protein,,,,,,YFP signals barely detectable in YFP-BBX11 det1-1; DET1 stabilizes BBX11 protein,,
PIF4,GENE,ATHB2,GENE,activation,transcriptional,HIGH,PIF4 directly binds G-box in ATHB2 promoter to activate shade-induced expression,,,,,,ATHB2 induction by FR-enriched light is significantly diminished in pif4 pif5 and pifq mutants; ATHB2 is direct target of PIF proteins,,
PIF5,GENE,HFR1,GENE,activation,transcriptional,HIGH,PIF5 directly activates HFR1 transcription as part of shade-induced negative feedback,,,,,,HFR1/SICS1 is rapidly induced by FR-enriched light and recognized in vivo by PIF5,,
ATHB2,GENE,Hypocotyl_Length,PHENOTYPE,activation,transcriptional,HIGH,ATHB2 HD-Zip TF promotes shade-induced hypocotyl elongation,,,,,,Lack of ATHB2 function results in diminished hypocotyl elongation in low R/FR; elevated ATHB2 phenotype resembles shade,,
ATHB4,GENE,Hypocotyl_Length,PHENOTYPE,activation,transcriptional,HIGH,ATHB4 promotes shade-induced elongation; OE causes shade-like phenotype,,,,,,Overexpression of ATHB4 causes phenotypes analogous to shade response even in high R/FR,,
HAT1,GENE,Hypocotyl_Length,PHENOTYPE,activation,transcriptional,MEDIUM,HAT1 (HD-Zip II) cooperates with ATHB2/ATHB4 in shade response,,,,,,Overexpression of HAT1 causes phenotypes analogous to plants with elevated ATHB2 in high R/FR,,
HAT2,GENE,Hypocotyl_Length,PHENOTYPE,activation,transcriptional,MEDIUM,HAT2 promotes shade response,,,,,,Overexpression of HAT2 causes shade-like phenotypes in high R/FR,,
HAT3,GENE,Hypocotyl_Length,PHENOTYPE,activation,transcriptional,MEDIUM,HAT3 cooperates with ATHB4 to promote shade-induced elongation,,,,,,In hat3 athb4 double loss-of-function mutant hypocotyl elongation is impaired,,
REV,GENE,ATHB2,GENE,activation,transcriptional,MEDIUM,HD-Zip III REV directly activates ATHB2 transcription,,,,,,Direct regulation of ATHB2 by HD-Zip III transcription factors,,
PIF4,GENE,YUC2,GENE,activation,transcriptional,HIGH,PIF4 directly activates YUC2 in shade,,,,,,"YUC2, YUC5, YUC8, and YUC9 are rapidly regulated by low R/FR ratio light through PIF transcription factors",,
PIF5,GENE,YUC5,GENE,activation,transcriptional,HIGH,PIF5 directly activates YUC5 in shade,,,,,,YUC genes directly link perception of shade light to plant growth through PIF-mediated induction,,
phyA,GENE,FHY1,GENE,activation,post-translational,HIGH,Light-activated phyA Pfr binds FHY1 enabling nuclear import,,,,,,FHY1 and FHL preferentially interact with the light-activated form of phyA,,
FHY1,GENE,phyA,GENE,activation,post-translational,HIGH,FHY1 acts as adapter mediating phyA nuclear import via NLS-importin pathway,,,,,,Nuclear accumulation of phyA is dependent on two related proteins called FHY1 and FHL,,
FHL,GENE,phyA,GENE,activation,post-translational,HIGH,FHL functionally redundant with FHY1 in mediating phyA nuclear import,,,,,,FHL is required for full phytochrome A signaling and shares overlapping functions with FHY1,,
FHY3,GENE,FHY1,GENE,activation,transcriptional,HIGH,FHY3 transcription factor directly activates FHY1 expression,,,,,,FHY3 and FAR1 directly control FHY1 and FHL transcription,,
FAR1,GENE,FHY1,GENE,activation,transcriptional,HIGH,FAR1 redundantly activates FHY1 transcription with FHY3,,,,,,FHY3 and FAR1 directly control FHY1 and FHL transcription,,
FHY3,GENE,FHL,GENE,activation,transcriptional,HIGH,FHY3 activates FHL transcription,,,,,,FHY3 and FAR1 directly control FHY1 and FHL transcription,,
FAR1,GENE,FHL,GENE,activation,transcriptional,HIGH,FAR1 activates FHL transcription,,,,,,FHY3 and FAR1 directly control FHY1 and FHL transcription,,
FHY1,GENE,Hypocotyl_Length,PHENOTYPE,inhibition,indirect,HIGH,FHY1 promotes hypocotyl inhibition by enabling phyA nuclear import; fhy1 has long hypocotyl in FR,,,,,,fhy1 mutants were strongly hyposensitive to FR light in FR-HIR for hypocotyl inhibition,,
FHL,GENE,Hypocotyl_Length,PHENOTYPE,inhibition,indirect,HIGH,FHL contributes to phyA-mediated hypocotyl inhibition,,,,,,fhy1-3/FHL RNAi lines display long hypocotyl phenotype,,
FHY3,GENE,Hypocotyl_Length,PHENOTYPE,inhibition,indirect,HIGH,FHY3 activates FHY1 to promote phyA signaling and hypocotyl inhibition,,,,,,fhy3 mutants showed impaired responses to far-red light,,
FAR1,GENE,Hypocotyl_Length,PHENOTYPE,inhibition,indirect,HIGH,FAR1 redundantly with FHY3 promotes phyA signaling,,,,,,FHY3/FAR1 are required for far-red induced hypocotyl inhibition,,
FHY1,GENE,LAF1,GENE,activation,post-translational,HIGH,FHY1 binds LAF1 N-terminal R2R3 domain to assemble phyA signaling complex,,,,,,FHY1 and FHL interacted with full-length LAF1 and LAF1-N containing R2R3 domain,,
FHY1,GENE,HFR1,GENE,activation,post-translational,HIGH,"FHY1 N-terminus binds HFR1 C-terminus, scaffolding phyA-HFR1-LAF1 complex",,,,,,N-terminal regions of FHY1 and FHL interact with HFR1 in vitro,,
FHL,GENE,LAF1,GENE,activation,post-translational,HIGH,FHL binds LAF1 in parallel to FHY1,,,,,,FHL interacted with full-length LAF1 and LAF1-N,,
FHL,GENE,HFR1,GENE,activation,post-translational,HIGH,FHL binds HFR1 redundantly with FHY1,,,,,,Both FHY1 and FHL associated mostly with C-terminal fragment of HFR1,,
LAF1,GENE,Hypocotyl_Length,PHENOTYPE,inhibition,transcriptional,HIGH,LAF1 MYB TF transmits phyA signal to inhibit hypocotyl elongation,,,,,,LAF1 independently transmits phyA signals for inhibition of hypocotyl elongation,,
BBX25,GENE,HY5,GENE,inhibition,post-translational,HIGH,BBX25 forms inactive heterodimer with HY5 via B-box-bZIP interaction,,,,,,"BBX25 physically interacts with HY5 through B-box domains with bZIP domain of HY5, reducing HY5 transcriptional activity",,
BBX24,GENE,HY5,GENE,inhibition,post-translational,HIGH,BBX24 binds HY5 to inhibit transcriptional activity (same mechanism as BBX25),,,,,,BBX24 and BBX25 repress BBX22 expression by interfering with HY5 transcriptional activity,,
HY5,GENE,BBX22,GENE,activation,transcriptional,HIGH,HY5 binds BBX22 promoter and activates transcription,,,,,,HY5 binds to the BBX22 promoter and promotes its expression,,
COP1,GENE,BBX25,GENE,inhibition,post-translational,HIGH,COP1 ubiquitinates BBX25 for proteasomal degradation,,,,,,BBX25 undergoes COP1-mediated degradation via 26S Proteasome Pathway,,
BBX25,GENE,Hypocotyl_Length,PHENOTYPE,activation,indirect,HIGH,"BBX25 represses HY5 to promote hypocotyl elongation; bbx25 has shorter hypocotyl, BBX25-OX longer",,,,,,BBX25-overexpressing lines showed larger hypocotyls than Col-0 seedlings,,
ABA,HORMONE,GA3ox1,GENE,inhibition,transcriptional,HIGH,"ABA represses GA3ox1 transcription, reducing GA biosynthesis",,,,,,ABA treatment significantly down-regulated GA biosynthetic genes; AtGA3ox1 expression was 12.5-fold lower,,
ABA,HORMONE,GA20ox1,GENE,inhibition,transcriptional,HIGH,ABA represses GA20ox1 transcription,,,,,,AtGA20ox1 expression level 4.3-fold lower than mock-treated controls in red light,,
ABA,HORMONE,GA2ox1,GENE,activation,transcriptional,HIGH,ABA induces GA2ox catabolic genes to reduce active GA,,,,,,GA catabolic gene AtGA2ox2 showed 2.1-fold increased expression in red light,,
ABA,HORMONE,DELLA,PROTEIN_COMPLEX,activation,post-translational,HIGH,"ABA stabilizes DELLA proteins (RGA, GAI) by reducing GA-induced degradation",,,,,,ABA treatment significantly increased GAI and RGA protein level under red light,,
ABA,HORMONE,YUC3,GENE,inhibition,transcriptional,HIGH,ABA represses YUC3 auxin biosynthesis gene,,,,,,YUC3 auxin biosynthetic gene was significantly down-regulated by ABA independently of light conditions,,
ABA,HORMONE,Hypocotyl_Length,PHENOTYPE,inhibition,signaling,HIGH,"ABA inhibits hypocotyl elongation via reduced GA, stabilized DELLA, repressed PIF, reduced auxin",,,,,,Wild-type seedlings grown under red light or in dark were significantly shorter when treated with increasing concentrations of ABA,,
